generation,ppo_loss,ppo_policy_loss,ppo_value_loss,ppo_entropy,success_rate,episodes,vanilla_ppo_clears,vanilla_ppo_in_progress
0,4.405934810638428,0.09372309595346451,17.266883850097656,1.7808125019073486,0.8785714285714286,140,123,60
1,4.565171718597412,-0.06759141385555267,18.55246353149414,1.7513010501861572,0.8120805369127517,149,121,60
2,4.408448696136475,-0.028187816962599754,17.765560150146484,1.7193636894226074,0.3432203389830508,236,81,60
3,4.388633728027344,0.020163530483841896,17.49453353881836,1.6904658079147339,0.2751322751322751,189,52,60
4,5.433636665344238,0.0194578617811203,21.67425537109375,1.6579792499542236,0.16226415094339622,265,43,60
5,8.372776985168457,-0.11374333500862122,33.95711898803711,1.5953627824783325,0.0697211155378486,502,35,60
6,9.569212913513184,0.0894785150885582,37.92743682861328,1.5754636526107788,0.026054590570719603,806,21,60
7,12.246752738952637,0.07620853185653687,48.689353942871094,1.5567786693572998,0.03419972640218878,731,25,60
8,8.621936798095703,-0.05254112929105759,34.70745849609375,1.5831985473632812,0.017973856209150325,612,11,60
9,6.766546249389648,-0.062127504497766495,27.32598114013672,1.5918517112731934,0.006389776357827476,626,4,60
10,7.461785316467285,0.0724889412522316,29.570398330688477,1.5908303260803223,0.009708737864077669,618,6,60
11,10.078601837158203,-0.06286551058292389,40.57703399658203,1.5459840297698975,0.004784688995215311,627,3,60
12,6.855508804321289,-0.041376154869794846,27.60000991821289,1.555145025253296,0.009868421052631578,608,6,60
13,10.21823787689209,0.068657286465168,40.607460021972656,1.510322093963623,0.010291595197255575,583,6,60
14,8.315995216369629,-0.03237910196185112,33.405174255371094,1.5381015539169312,0.012681159420289856,552,7,60
15,9.57269287109375,0.03782940283417702,38.148075103759766,1.492192029953003,0.015765765765765764,444,7,60
16,11.058433532714844,0.024831460788846016,44.145347595214844,1.462151050567627,0.0196078431372549,459,9,60
17,10.456584930419922,-0.136918306350708,42.38144302368164,1.389251470565796,0.014989293361884369,467,7,60
18,12.551652908325195,0.07036647200584412,49.93402862548828,1.368236780166626,0.014767932489451477,474,7,60
19,9.178393363952637,-0.020338816568255424,36.80377197265625,1.3462905883789062,0.023255813953488372,430,10,60
20,10.47149658203125,-0.061041269451379776,42.138702392578125,1.3266098499298096,0.037333333333333336,375,14,60
21,12.407403945922852,-0.13899098336696625,50.193782806396484,1.3003720045089722,0.0374331550802139,374,14,60
22,11.175272941589355,-0.03975480794906616,44.8657341003418,1.2503371238708496,0.034161490683229816,322,11,60
23,12.021583557128906,0.02021642029285431,48.01134490966797,1.2443013191223145,0.04229607250755287,331,14,60
24,12.245366096496582,-0.01549023762345314,49.05073547363281,1.2496849298477173,0.013927576601671309,359,5,60
25,13.576905250549316,0.07852404564619064,54.00160598754883,1.2234313488006592,0.02203856749311295,363,8,60
26,12.52875804901123,-0.05177611857652664,50.33092498779297,1.2548935413360596,0.022792022792022793,351,8,60
27,12.584284782409668,-0.057136744260787964,50.57530975341797,1.2513203620910645,0.015337423312883436,326,5,60
28,14.306924819946289,0.06604605913162231,56.97434997558594,1.2473219633102417,0.019230769230769232,312,6,60
29,8.794312477111816,-0.10851814597845078,35.622135162353516,1.2225488424301147,0.05058365758754864,257,13,60
30,10.715241432189941,-0.019476618617773056,42.94991683959961,1.2059698104858398,0.04059040590405904,271,11,60
31,10.135112762451172,-0.03106510639190674,40.67469787597656,1.140861988067627,0.054901960784313725,255,14,60
32,10.874486923217773,-0.03832168132066727,43.66358947753906,1.1628953218460083,0.022813688212927757,263,6,60
33,11.347295761108398,0.012753307819366455,45.350242614746094,1.1448620557785034,0.07346938775510205,245,18,60
34,10.619829177856445,0.06624364852905273,42.22637939453125,1.1259524822235107,0.05555555555555555,234,13,60
35,9.092811584472656,-0.10829213261604309,36.816871643066406,1.0525726079940796,0.07017543859649122,228,16,60
36,10.86679458618164,0.07571930438280106,43.178890228271484,1.0580928325653076,0.08056872037914692,211,17,60
37,11.693033218383789,0.0937938466668129,46.41204071044922,1.0477728843688965,0.0660377358490566,212,14,60
38,10.573265075683594,-0.007727379910647869,42.33965301513672,0.9815990924835205,0.09767441860465116,215,21,60
39,11.71367359161377,0.06704932451248169,46.603458404541016,1.0144853591918945,0.08866995073891626,203,18,60
40,7.821442127227783,-0.00738575030118227,31.332054138183594,0.955450177192688,0.13793103448275862,174,24,60
41,7.946995735168457,-0.02034551091492176,31.887800216674805,0.9935159683227539,0.20481927710843373,166,34,60
42,7.7688517570495605,-0.08847875893115997,31.446256637573242,0.9002273678779602,0.18994413407821228,179,34,60
43,8.854188919067383,0.058000754565000534,35.20320510864258,0.9548588991165161,0.19411764705882353,170,33,60
44,10.733464241027832,0.039917461574077606,42.79254150390625,0.9429055452346802,0.18674698795180722,166,31,60
45,8.319221496582031,0.021439604461193085,33.208248138427734,0.8717554807662964,0.20114942528735633,174,35,60
46,7.51936674118042,0.010058494284749031,30.05423355102539,0.8643757104873657,0.25517241379310346,145,37,60
47,10.396472930908203,0.02874680608510971,41.487648010253906,0.849174976348877,0.2468354430379747,158,39,60
48,8.753704071044922,0.026852015405893326,34.92364501953125,0.8156019449234009,0.25,156,39,60
49,7.416738986968994,-0.06324152648448944,29.936145782470703,0.8132929801940918,0.22875816993464052,153,35,60
50,10.545574188232422,0.05115300416946411,41.99325942993164,0.7808772325515747,0.3,130,39,60
51,8.996904373168945,0.04872887581586838,35.808563232421875,0.7951607704162598,0.25,140,35,60
52,9.074321746826172,0.08016952872276306,35.9921875,0.7807612419128418,0.2932330827067669,133,39,60
53,6.5388665199279785,-0.009797601029276848,26.210098266601562,0.7737111449241638,0.44761904761904764,105,47,60
54,6.714518070220947,0.03711517155170441,26.724708557128906,0.7565306425094604,0.5263157894736842,95,50,60
55,7.899445056915283,-0.089352086186409,31.968780517578125,0.6812006831169128,0.2867132867132867,143,41,60
56,8.066957473754883,-0.012629983946681023,32.331207275390625,0.6443829536437988,0.39166666666666666,120,47,60
57,9.090588569641113,0.08921560645103455,36.018795013427734,0.6664793491363525,0.40869565217391307,115,47,60
58,5.978021621704102,-0.0013523288071155548,23.931507110595703,0.7020666003227234,0.43636363636363634,110,48,60
59,5.947151184082031,-0.013913720846176147,23.85773277282715,0.6748650670051575,0.34146341463414637,123,42,60
60,6.836282730102539,0.027121029794216156,27.248897552490234,0.6135563254356384,0.5145631067961165,103,53,60
61,8.456578254699707,0.0811459943652153,33.514862060546875,0.6579350233078003,0.4954128440366973,109,54,60
62,10.517370223999023,0.14604534208774567,41.49710464477539,0.5912057161331177,0.4016393442622951,122,49,60
63,9.521413803100586,0.13955511152744293,37.53803253173828,0.5311443209648132,0.376,125,47,60
64,5.625967979431152,-0.08465775102376938,22.85342025756836,0.5479595065116882,0.5454545454545454,99,54,60
65,5.656620025634766,-0.06485366821289062,22.896991729736328,0.5560672283172607,0.5625,96,54,60
66,7.636334419250488,0.10452582687139511,30.137269973754883,0.5030864477157593,0.5104166666666666,96,49,60
67,8.248361587524414,0.10375945270061493,32.5882568359375,0.4937284588813782,0.46153846153846156,104,48,60
68,6.122314929962158,-0.04509592056274414,24.681480407714844,0.5936195850372314,0.4666666666666667,105,49,60
69,6.250821590423584,0.0711744949221611,24.73046112060547,0.5946657061576843,0.46078431372549017,102,47,60
70,6.62746524810791,-0.051951467990875244,26.72818946838379,0.5285608768463135,0.415929203539823,113,47,60
71,5.801109313964844,-0.07610364258289337,23.51966094970703,0.5415063500404358,0.34375,128,44,60
72,8.204999923706055,0.0051012299954891205,32.81057357788086,0.5502294898033142,0.3037037037037037,135,41,60
73,7.899996757507324,0.045956872403621674,31.427085876464844,0.5471750497817993,0.36220472440944884,127,46,60
74,8.056886672973633,0.09906097501516342,31.84146499633789,0.5094613432884216,0.36507936507936506,126,46,60
75,7.973611831665039,0.022688236087560654,31.812999725341797,0.46612676978111267,0.3208955223880597,134,43,60
76,6.43497896194458,-0.059462737292051315,25.987001419067383,0.46270912885665894,0.3014705882352941,136,41,60
77,6.852167129516602,0.07142163813114166,27.13275146484375,0.48996466398239136,0.4152542372881356,118,49,60
78,6.9191789627075195,-0.011582791805267334,27.73325538635254,0.5110782384872437,0.31851851851851853,135,43,60
79,7.85262393951416,0.05573510378599167,31.196863174438477,0.46604734659194946,0.34782608695652173,115,40,60
80,9.262263298034668,0.13297191262245178,36.52626419067383,0.4560531675815582,0.24675324675324675,154,38,60
81,10.493223190307617,0.1354958564043045,41.439849853515625,0.44766321778297424,0.2631578947368421,152,40,60
82,9.170526504516602,-0.01024782843887806,36.731109619140625,0.4014599919319153,0.24025974025974026,154,37,60
83,7.331555366516113,-0.015514410100877285,29.39634895324707,0.4048466384410858,0.40594059405940597,101,41,60
84,7.394584655761719,-0.0038000252097845078,29.60179328918457,0.41349440813064575,0.325,120,39,60
85,11.008602142333984,0.06255029141902924,43.79234313964844,0.4076139032840729,0.17829457364341086,129,23,60
86,10.899322509765625,0.035541582852602005,43.46318435668945,0.40393078327178955,0.1865671641791045,134,25,60
87,10.721564292907715,-0.022049738094210625,42.982460021972656,0.4010229706764221,0.14,150,21,60
88,12.279529571533203,0.0750327855348587,48.82508087158203,0.3557019531726837,0.18,150,27,60
89,11.218865394592285,0.020143715664744377,44.80223846435547,0.36849701404571533,0.145985401459854,137,20,60
90,11.406227111816406,0.10635710507631302,45.2064094543457,0.34783512353897095,0.208955223880597,134,28,60
91,11.939884185791016,0.08525125682353973,47.424560546875,0.3024389147758484,0.18045112781954886,133,24,60
92,9.7937650680542,-0.014804329723119736,39.24134063720703,0.3545234799385071,0.152317880794702,151,23,60
93,11.049149513244629,0.009148558601737022,44.16703796386719,0.3528202772140503,0.11834319526627218,169,20,60
94,11.35550594329834,0.06405028700828552,45.173248291015625,0.37284207344055176,0.09937888198757763,161,16,60
95,8.782712936401367,-0.003924362361431122,35.153751373291016,0.3611292839050293,0.11029411764705882,136,15,60
96,9.907034873962402,-0.013425060547888279,39.68833923339844,0.32557904720306396,0.08536585365853659,164,14,60
97,12.351346015930176,1.854701280593872,41.993438720703125,0.3438482880592346,0.08333333333333333,180,15,60
98,8.726204872131348,-0.0027524977922439575,34.922523498535156,0.33576688170433044,0.12903225806451613,186,24,60
99,8.874539375305176,0.014599350281059742,35.44629669189453,0.3278350234031677,0.1695906432748538,171,29,60
100,6.341273784637451,0.029004011303186417,25.256519317626953,0.3729146420955658,0.2785714285714286,140,39,60
101,9.58507251739502,0.04890814796090126,38.15049362182617,0.292664498090744,0.18181818181818182,154,28,60
102,10.78121280670166,0.11469079554080963,42.672119140625,0.30214011669158936,0.13020833333333334,192,25,60
103,7.891609191894531,-0.006790872663259506,31.599872589111328,0.3149715065956116,0.2125,160,34,60
104,10.541224479675293,0.09697878360748291,41.782440185546875,0.2736002206802368,0.17543859649122806,171,30,60
105,6.849775314331055,-0.04119304567575455,27.568788528442383,0.24730443954467773,0.20270270270270271,148,30,60
106,9.583415985107422,-0.03157476335763931,38.465126037597656,0.25903114676475525,0.2535211267605634,142,36,60
107,8.403985977172852,0.018288958817720413,33.547386169433594,0.2311078906059265,0.2,165,33,60
108,8.230164527893066,-0.01841876655817032,32.998695373535156,0.21889269351959229,0.24489795918367346,147,36,60
109,5.811093330383301,-0.012281916104257107,23.29932975769043,0.29210972785949707,0.3203125,128,41,60
110,7.315466403961182,-0.016070643439888954,29.330780029296875,0.23266255855560303,0.3442622950819672,122,42,60
111,9.26693058013916,0.17731331288814545,36.362770080566406,0.2157425433397293,0.3178294573643411,129,41,60
112,7.670075416564941,-0.009526574984192848,30.722412109375,0.20099863409996033,0.17791411042944785,163,29,60
113,8.600584983825684,0.04286876693367958,34.2349853515625,0.2065347135066986,0.22580645161290322,155,35,60
114,9.18871784210205,0.04249560087919235,36.58848571777344,0.1810893714427948,0.2361111111111111,144,34,60
115,10.149718284606934,0.04146348685026169,40.43722152709961,0.21105465292930603,0.14772727272727273,176,26,60
116,10.598882675170898,-0.010350450873374939,42.440155029296875,0.16293711960315704,0.10326086956521739,184,19,60
117,10.172904014587402,0.0023878924548625946,40.684913635253906,0.1433064341545105,0.10695187165775401,187,20,60
118,10.135845184326172,0.06291784346103668,40.294776916503906,0.15475815534591675,0.17307692307692307,156,27,60
119,10.207327842712402,-0.017255056649446487,40.90156936645508,0.16260957717895508,0.06735751295336788,193,13,60
120,10.755772590637207,0.10010363906621933,42.62641143798828,0.18774057924747467,0.1301775147928994,169,22,60
121,9.655204772949219,0.0644313246011734,38.367794036865234,0.23584383726119995,0.12280701754385964,171,21,60
122,6.824830532073975,0.008996826596558094,27.267486572265625,0.20896229147911072,0.12962962962962962,162,21,60
123,10.253774642944336,0.08829992264509201,40.66626739501953,0.21891552209854126,0.1043956043956044,182,19,60
124,9.935338973999023,0.03385595604777336,39.609981536865234,0.20452305674552917,0.11764705882352941,170,20,60
125,9.884411811828613,0.014089851640164852,39.4849739074707,0.1854275017976761,0.07936507936507936,189,15,60
126,12.924570083618164,0.0048822760581970215,51.68257522583008,0.1923215687274933,0.07352941176470588,204,15,60
127,9.933467864990234,0.8881087899208069,36.1854133605957,0.20014555752277374,0.06666666666666667,195,13,60
128,11.557465553283691,0.04225502908229828,46.065208435058594,0.21920375525951385,0.06763285024154589,207,14,60
129,11.135774612426758,0.07424669712781906,44.249595642089844,0.1752592921257019,0.08108108108108109,185,15,60
130,28.6200008392334,17.40784454345703,44.851783752441406,0.15911699831485748,0.09392265193370165,181,17,60
131,9.814278602600098,0.07462632656097412,38.96234893798828,0.1877593994140625,0.10526315789473684,190,20,60
132,10.570516586303711,0.06253346055746078,42.035499572753906,0.17920541763305664,0.07608695652173914,184,14,60
133,9.636213302612305,-0.04834037274122238,38.741695404052734,0.17510831356048584,0.07692307692307693,182,14,60
134,6.488523006439209,-0.05881437286734581,26.192176818847656,0.1425848752260208,0.12337662337662338,154,19,60
135,9.827061653137207,-0.016833573579788208,39.37891387939453,0.16822543740272522,0.05025125628140704,199,10,60
136,10.779199600219727,0.062057800590991974,42.870765686035156,0.11061994731426239,0.05263157894736842,209,11,60
137,10.079401969909668,0.09915662556886673,39.923301696777344,0.11693505942821503,0.029411764705882353,204,6,60
138,12.652092933654785,0.25136035680770874,49.605621337890625,0.13514885306358337,0.04424778761061947,226,10,60
139,11.62757682800293,0.060347847640514374,46.27189254760742,0.14972886443138123,0.08717948717948718,195,17,60
140,8.28729248046875,0.02486470527946949,33.053138732910156,0.17250555753707886,0.04265402843601896,211,9,60
141,8.298421859741211,0.013062812387943268,33.144046783447266,0.13122913241386414,0.10112359550561797,178,18,60
142,9.176121711730957,-0.029354523867368698,36.82463073730469,0.13722312450408936,0.03902439024390244,205,8,60
143,10.170769691467285,0.1185975894331932,40.21156692504883,0.14510953426361084,0.05583756345177665,197,11,60
144,12.838276863098145,0.17383956909179688,50.66025924682617,0.12653115391731262,0.03225806451612903,248,8,60
145,8.763129234313965,0.074338398873806,34.75779342651367,0.13178402185440063,0.031746031746031744,189,6,60
146,5.464820861816406,0.047996554523706436,21.669837951660156,0.12755531072616577,0.045454545454545456,110,5,60
147,8.05252742767334,0.09405392408370972,31.83734893798828,0.1732512265443802,0.007518796992481203,133,1,60
148,7.2509026527404785,0.10421297699213028,28.590076446533203,0.16652153432369232,0.03870967741935484,155,6,60
149,9.762993812561035,0.1060187965631485,38.63113021850586,0.16221609711647034,0.04516129032258064,155,7,60
150,10.181350708007812,0.06289114058017731,40.47683334350586,0.15061883628368378,0.049689440993788817,161,8,60
151,9.036709785461426,-0.10001824051141739,36.55096435546875,0.20311474800109863,0.07042253521126761,142,10,60
152,9.860343933105469,0.09745539724826813,39.05467224121094,0.1563577651977539,0.03278688524590164,183,6,60
153,11.356034278869629,0.03903064876794815,45.27088928222656,0.14466990530490875,0.04390243902439024,205,9,60
154,9.411869049072266,0.14016352593898773,37.09009552001953,0.16434958577156067,0.02617801047120419,191,5,60
155,9.844026565551758,-0.033568400889635086,39.51332092285156,0.14794155955314636,0.03317535545023697,211,7,60
156,9.867904663085938,0.04801999777555466,39.282108306884766,0.12968021631240845,0.017241379310344827,232,4,60
157,8.205891609191895,0.052972614765167236,32.615089416503906,0.17136865854263306,0.02912621359223301,206,6,60
158,8.876049995422363,0.007258996367454529,35.47813034057617,0.14908717572689056,0.034653465346534656,202,7,60
159,9.347844123840332,0.08276518434286118,37.06265640258789,0.118309885263443,0.012448132780082987,241,3,60
160,7.4584059715271,0.08651275932788849,29.490234375,0.13397768139839172,0.027522935779816515,218,6,60
161,7.954753875732422,0.08439629524946213,31.483999252319336,0.12932538986206055,0.03980099502487562,201,8,60
162,7.255045413970947,0.0010527539998292923,29.01825714111328,0.11523844301700592,0.03723404255319149,188,7,60
163,6.6376776695251465,0.0014760419726371765,26.54715347290039,0.11798742413520813,0.0273224043715847,183,5,60
164,7.123388767242432,0.12073057889938354,28.012535095214844,0.09583074599504471,0.041916167664670656,167,7,60
165,7.878880500793457,0.05070408061146736,31.31460189819336,0.09562019258737564,0.047337278106508875,169,8,60
166,9.30915355682373,0.012466611340641975,37.18911361694336,0.1187768280506134,0.00909090909090909,220,2,60
167,7.46514892578125,-0.026697315275669098,29.9697208404541,0.11760279536247253,0.023696682464454975,211,5,60
168,6.688540935516357,-0.02007363550364971,26.838058471679688,0.18100880086421967,0.03488372093023256,172,6,60
169,8.78211784362793,0.036851637065410614,34.983673095703125,0.1311977207660675,0.041237113402061855,194,8,60
