generation,ppo_loss,ppo_policy_loss,ppo_value_loss,ppo_entropy,success_rate,episodes,vanilla_ppo_clears,vanilla_ppo_in_progress
26,9.376801490783691,-0.07538876682519913,37.820125579833984,1.2814271450042725,0.09803921568627451,204,20,60
27,8.648957252502441,-0.08038561791181564,34.925987243652344,1.1708524227142334,0.06976744186046512,215,15,60
28,9.566693305969238,0.026671448722481728,38.17084884643555,1.2013895511627197,0.125,200,25,60
29,9.044106483459473,0.026990899816155434,36.08049392700195,1.1649385690689087,0.16091954022988506,174,28,60
30,10.489107131958008,-0.018052125349640846,42.04045867919922,1.1501998901367188,0.1358695652173913,184,25,60
31,9.815749168395996,0.04451929032802582,39.09893798828125,1.174413800239563,0.17159763313609466,169,29,60
32,8.148568153381348,-0.03722961246967316,32.75865936279297,1.1961036920547485,0.24113475177304963,141,34,60
33,11.050163269042969,0.10448610782623291,43.79843521118164,1.1515774726867676,0.2080536912751678,149,31,60
34,8.037652969360352,0.015154081396758556,32.10663986206055,1.1053595542907715,0.21428571428571427,154,33,60
35,6.974747180938721,0.005980547517538071,27.89220428466797,1.0867832899093628,0.2868217054263566,129,37,60
36,8.1885986328125,0.06912276893854141,32.49721908569336,1.1220518350601196,0.291044776119403,134,39,60
37,6.661224842071533,-0.007928285747766495,26.696313858032227,1.1137287616729736,0.42857142857142855,105,45,60
38,7.312933444976807,0.01841607689857483,29.197914123535156,1.077926516532898,0.3153846153846154,130,41,60
39,6.336565017700195,0.010577687062323093,25.323925018310547,1.0506980419158936,0.4392523364485981,107,47,60
40,6.049457550048828,-0.00318899005651474,24.231590270996094,1.0784785747528076,0.47619047619047616,105,50,60
41,6.26342248916626,0.0007897280156612396,25.070972442626953,1.0370635986328125,0.5051546391752577,97,49,60
42,6.0842437744140625,0.028419874608516693,24.243831634521484,1.0331330299377441,0.5591397849462365,93,52,60
43,4.650344371795654,-0.06342478096485138,18.874937057495117,0.9959664344787598,0.625,88,55,60
44,5.391839981079102,-0.005853116512298584,21.611515045166016,1.0392091274261475,0.6263736263736264,91,57,60
45,6.85123872756958,0.10525725781917572,27.004446029663086,1.027801752090454,0.6707317073170732,82,55,60
46,5.819589614868164,0.028069615364074707,23.18535614013672,0.964999794960022,0.5978260869565217,92,55,60
47,3.449714183807373,-0.0971968024969101,14.20610237121582,0.9238052368164062,0.6067415730337079,89,54,60
48,3.280820846557617,-0.02692357823252678,13.250080108642578,0.9578908681869507,0.8939393939393939,66,59,60
49,4.614500999450684,-0.049335502088069916,18.67387580871582,0.9286230802536011,0.5909090909090909,88,52,60
50,5.242820739746094,0.02525472454726696,20.888160705566406,0.895794153213501,0.7402597402597403,77,57,60
51,5.199203968048096,-0.00014279410243034363,20.813472747802734,0.8054593205451965,0.6744186046511628,86,58,60
52,4.427636623382568,0.05741729959845543,17.49875259399414,0.8946885466575623,0.855072463768116,69,59,60
53,3.496331214904785,-0.0531458780169487,14.214601516723633,0.8359777927398682,0.7972972972972973,74,59,60
54,3.930896043777466,-0.03034156560897827,15.861328125,0.8197647333145142,0.7887323943661971,71,56,60
55,4.160072326660156,0.036290425807237625,16.512535095214844,0.8735888004302979,0.8676470588235294,68,59,60
56,3.5739638805389404,0.012051781639456749,14.263507843017578,0.7946162819862366,0.9833333333333333,60,59,60
57,4.780179023742676,0.03150082379579544,19.010984420776367,0.814673662185669,0.8507462686567164,67,57,60
58,2.9747941493988037,-0.021847480908036232,12.002034187316895,0.7751920223236084,0.90625,64,58,60
59,3.6841530799865723,0.02469968982040882,14.65260124206543,0.7398760318756104,0.921875,64,59,60
60,3.787851095199585,0.028492014855146408,15.050323486328125,0.6450783014297485,0.9365079365079365,63,59,60
61,2.9326095581054688,-0.06227266043424606,11.993669509887695,0.7074071764945984,0.9508196721311475,61,58,60
62,3.976854085922241,-0.019684571772813797,16.00004005432129,0.6949124932289124,0.875,64,56,60
63,4.645270824432373,0.047436587512493134,18.405492782592773,0.7086088061332703,0.90625,64,58,60
64,4.363284587860107,-0.07315617054700851,17.75700569152832,0.5633987188339233,0.9076923076923077,65,59,60
65,4.450882434844971,0.05283031612634659,17.603557586669922,0.5685617923736572,1.0,59,59,60
66,2.348013401031494,-0.059800244867801666,9.643087387084961,0.5959475040435791,1.0,59,60,60
67,3.2813262939453125,0.008301462978124619,13.10492992401123,0.6419311761856079,1.0,53,60,60
68,4.057871341705322,0.044024158269166946,16.067750930786133,0.6184744834899902,1.0,57,60,60
69,3.817152261734009,0.0010977387428283691,15.27570915222168,0.5776110887527466,0.9827586206896551,58,57,60
70,5.178019046783447,0.07658179104328156,20.41797637939453,0.6116015911102295,0.8923076923076924,65,58,60
71,2.995968818664551,0.011882245540618896,11.947545051574707,0.5603162050247192,1.0,60,60,60
72,3.995558500289917,-0.0008453777991235256,15.997785568237305,0.6093438863754272,1.0,58,58,60
73,3.3905811309814453,-0.052863094955682755,13.785501480102539,0.5872732400894165,1.0,55,59,60
74,4.35695743560791,-0.09516044706106186,17.820098876953125,0.5821689963340759,1.0,59,60,60
75,5.462273120880127,0.0024703163653612137,21.85032081604004,0.5559171438217163,0.8208955223880597,67,55,60
76,4.335869789123535,-0.02328522317111492,17.447460174560547,0.5431485176086426,0.8,70,56,60
77,4.662177562713623,-0.051881320774555206,18.865814208984375,0.4792954623699188,0.8805970149253731,67,59,60
78,4.0725812911987305,-0.013699514791369438,16.3549747467041,0.49396759271621704,0.9516129032258065,62,59,60
79,4.668490886688232,0.03558231517672539,18.541645050048828,0.5014239549636841,0.9206349206349206,63,58,60
80,4.329029560089111,0.021750546991825104,17.23872947692871,0.4809170961380005,0.921875,64,59,60
81,3.9792909622192383,0.020590588450431824,15.844829559326172,0.5016595721244812,0.9672131147540983,61,59,60
82,4.201314449310303,-0.010389082133769989,16.856792449951172,0.5007346272468567,1.0,56,59,60
83,4.701884746551514,-0.042372845113277435,18.986186981201172,0.4587804675102234,0.7671232876712328,73,56,60
84,4.841358184814453,-0.017154615372419357,19.442047119140625,0.40038880705833435,0.75,76,57,60
85,5.646072864532471,0.0900983065366745,22.232473373413086,0.4297354519367218,0.8450704225352113,71,60,60
86,4.015296459197998,0.006962275132536888,16.040800094604492,0.37512531876564026,1.0,58,58,60
87,3.7901599407196045,-0.013332251459360123,15.22119140625,0.3620402216911316,0.890625,64,57,60
88,4.737265110015869,0.05978861451148987,18.717639923095703,0.3869016766548157,0.9090909090909091,66,60,60
89,5.552578926086426,0.12565164268016815,21.714271545410156,0.32868900895118713,0.855072463768116,69,59,60
90,5.269731044769287,-0.032975442707538605,21.218505859375,0.38451656699180603,0.8484848484848485,66,56,60
91,3.7031898498535156,-0.1044623851776123,15.238077163696289,0.3740464746952057,1.0,55,60,60
92,4.04965353012085,-0.012593157589435577,16.25634765625,0.3686610162258148,0.9090909090909091,66,60,60
93,3.785447835922241,0.0690239667892456,14.872882843017578,0.3601114749908447,0.9672131147540983,61,59,60
94,3.4725193977355957,-0.01230008527636528,13.947624206542969,0.4175502061843872,0.9152542372881356,59,54,60
95,4.784331321716309,0.03303235024213791,19.01272964477539,0.3805183470249176,0.9375,64,60,60
96,4.0496087074279785,-0.013010919094085693,16.25722885131836,0.3380933403968811,0.8285714285714286,70,58,60
97,6.059470176696777,0.019732356071472168,24.16651153564453,0.3788761794567108,0.7051282051282052,78,55,60
98,6.4929423332214355,0.05477914214134216,25.758718490600586,0.30375826358795166,0.7368421052631579,76,56,60
99,5.757569789886475,0.07841571420431137,22.722686767578125,0.30377909541130066,0.7402597402597403,77,57,60
100,2.907567024230957,-0.030579715967178345,11.759438514709473,0.3428145945072174,0.8823529411764706,68,60,60
101,6.612995147705078,0.10240108519792557,26.049129486083984,0.3380820155143738,0.7681159420289855,69,53,60
102,5.7024712562561035,0.04292121157050133,22.64438247680664,0.30938851833343506,0.7341772151898734,79,58,60
103,3.9409801959991455,-0.04044578596949577,15.93094253540039,0.26271140575408936,0.828125,64,53,60
104,4.078868389129639,0.02143988385796547,16.235912322998047,0.31045323610305786,0.8285714285714286,70,58,60
105,4.937372207641602,0.003291018307209015,19.743125915527344,0.3402784466743469,0.7435897435897436,78,58,60
106,4.697322368621826,-0.012491492554545403,18.845136642456055,0.29431116580963135,0.8529411764705882,68,58,60
107,5.390336513519287,0.013765588402748108,21.51235580444336,0.3043937683105469,0.8405797101449275,69,58,60
108,3.6178090572357178,0.014018448069691658,14.42128849029541,0.30722302198410034,0.8923076923076924,65,58,60
109,5.230806827545166,0.07859017699956894,20.614776611328125,0.29589980840682983,0.8939393939393939,66,59,60
110,4.6536455154418945,0.037239015102386475,18.471418380737305,0.2897232174873352,0.8169014084507042,71,58,60
111,4.794942855834961,0.018683625385165215,19.11180877685547,0.3387492299079895,0.8507462686567164,67,57,60
112,5.098498344421387,0.009825751185417175,20.35987091064453,0.2598944902420044,0.7532467532467533,77,58,60
113,4.966407299041748,-0.06778409332036972,20.142845153808594,0.3069935739040375,0.8055555555555556,72,58,60
114,7.083876132965088,0.013568445108830929,28.287275314331055,0.30293142795562744,0.7307692307692307,78,57,60
115,6.491532325744629,0.006814206950366497,25.945056915283203,0.30975833535194397,0.725,80,58,60
116,4.652191638946533,-0.06851327419281006,18.888320922851562,0.27525949478149414,0.6547619047619048,84,55,60
117,6.447028636932373,0.09129761159420013,25.428279876708984,0.26852789521217346,0.717948717948718,78,56,60
118,5.506208419799805,-0.017306512221693993,22.099313735961914,0.26314592361450195,0.7866666666666666,75,59,60
119,7.270877838134766,0.02279771864414215,28.997783660888672,0.27324312925338745,0.6395348837209303,86,55,60
120,6.942099571228027,0.06343994289636612,27.519023895263672,0.2200205773115158,0.7564102564102564,78,59,60
121,5.625592231750488,-0.00319801177829504,22.52043342590332,0.26368701457977295,0.6941176470588235,85,59,60
122,5.1082539558410645,-0.0338522270321846,20.57373809814453,0.2665035128593445,0.7037037037037037,81,57,60
123,5.843141078948975,0.05326744168996811,23.165006637573242,0.2763665020465851,0.75,76,57,60
124,5.082458019256592,-0.025991374626755714,20.438812255859375,0.2515864074230194,0.5824175824175825,91,53,60
125,4.80978536605835,-0.0822434201836586,19.572959899902344,0.2424452304840088,0.6987951807228916,83,58,60
126,4.366126537322998,-0.045644860714673996,17.652090072631836,0.25081297755241394,0.6436781609195402,87,56,60
127,7.637450695037842,0.1632048636674881,29.902225494384766,0.2623709440231323,0.7534246575342466,73,55,60
128,5.606606960296631,-0.04797707498073578,22.622913360595703,0.22901543974876404,0.5955056179775281,89,53,60
129,5.46421480178833,0.0022483263164758682,21.85138702392578,0.17671656608581543,0.7662337662337663,77,59,60
130,4.593287944793701,-0.07926847040653229,18.694852828979492,0.23278430104255676,0.7866666666666666,75,59,60
131,5.483950138092041,-0.05386803671717644,22.155717849731445,0.22290757298469543,0.6404494382022472,89,57,60
132,6.883687973022461,0.003068774938583374,27.526042938232422,0.17842242121696472,0.6063829787234043,94,57,60
133,9.100746154785156,0.1367189735174179,35.86103820800781,0.24663500487804413,0.5227272727272727,88,46,60
134,9.504131317138672,0.05449855700135231,37.80261993408203,0.204593226313591,0.35074626865671643,134,47,60
135,6.593555450439453,-0.021219823509454727,26.46349334716797,0.2198893278837204,0.45614035087719296,114,52,60
136,7.431851387023926,-0.01703396439552307,29.800033569335938,0.2248411327600479,0.5,102,51,60
137,7.572587490081787,-0.0326070636510849,30.425350189208984,0.22903427481651306,0.3879310344827586,116,45,60
138,8.407732009887695,0.029957419261336327,33.51475524902344,0.18371930718421936,0.33070866141732286,127,42,60
139,10.76175594329834,0.07767251133918762,42.74048614501953,0.2082393616437912,0.3111111111111111,135,42,60
140,12.273645401000977,0.05734400078654289,48.86861801147461,0.17151981592178345,0.21428571428571427,140,30,60
141,10.412193298339844,0.0025748983025550842,41.64173126220703,0.16385772824287415,0.23728813559322035,118,28,60
142,8.007438659667969,0.003651314415037632,32.019203186035156,0.2029133439064026,0.08,125,10,60
143,9.831999778747559,0.0989466980099678,38.93585968017578,0.18254192173480988,0.12698412698412698,126,16,60
144,8.483431816101074,0.014799297787249088,33.87773132324219,0.16110606491565704,0.13513513513513514,148,20,60
145,10.79488754272461,-0.09574373066425323,43.56556701660156,0.15228483080863953,0.06976744186046512,172,12,60
146,12.015939712524414,0.035430602729320526,47.92521286010742,0.15979592502117157,0.14556962025316456,158,23,60
147,11.296611785888672,-0.0580114908516407,45.421791076660156,0.16628718376159668,0.10465116279069768,172,18,60
148,10.080734252929688,0.010763844475150108,40.28364944458008,0.18905800580978394,0.10734463276836158,177,19,60
149,6.782151222229004,0.02966393157839775,27.0136661529541,0.1861637830734253,0.10857142857142857,175,19,60
150,9.837185859680176,0.04477686434984207,39.172142028808594,0.12578099966049194,0.09278350515463918,194,18,60
151,11.606812477111816,0.004983667284250259,46.40992736816406,0.13103191554546356,0.07317073170731707,205,15,60
152,11.662564277648926,0.11936326324939728,46.17588806152344,0.1546536087989807,0.10648148148148148,216,23,60
153,13.296706199645996,0.00591527484357357,53.165313720703125,0.10842684656381607,0.0967741935483871,217,21,60
154,13.974770545959473,0.05923798307776451,55.665000915527344,0.1437310129404068,0.0966183574879227,207,20,60
155,10.968629837036133,0.07622046768665314,43.57282638549805,0.1601310521364212,0.05752212389380531,226,13,60
156,16.124958038330078,0.1157347708940506,64.04052734375,0.18245652318000793,0.03375527426160337,237,8,60
157,14.403528213500977,-0.004464520141482353,57.63417434692383,0.11104285717010498,0.04741379310344827,232,11,60
158,11.914517402648926,-0.003288988023996353,47.67342758178711,0.11051325500011444,0.10880829015544041,193,21,60
159,13.323626518249512,0.7003960013389587,50.49518585205078,0.11358661949634552,0.07906976744186046,215,17,60
160,16.653533935546875,0.7992438077926636,63.41956329345703,0.12062806636095047,0.03571428571428571,224,8,60
161,11.248353004455566,-0.001593761146068573,45.00266647338867,0.14476832747459412,0.04326923076923077,208,9,60
162,11.43012809753418,0.10232410579919815,45.31330871582031,0.10529929399490356,0.022123893805309734,226,5,60
163,13.844498634338379,0.015978999435901642,55.317169189453125,0.15480771660804749,0.022026431718061675,227,5,60
164,12.435202598571777,-0.04192374274134636,49.910526275634766,0.10130208730697632,0.03111111111111111,225,7,60
165,10.910049438476562,0.08352932333946228,43.3084716796875,0.1200329065322876,0.06666666666666667,210,14,60
166,10.124279975891113,-0.02705596573650837,40.60736846923828,0.10139119625091553,0.029914529914529916,234,7,60
167,10.974421501159668,-0.051073331385850906,44.10381317138672,0.09204167127609253,0.031818181818181815,220,7,60
168,12.358193397521973,0.13096559047698975,48.911224365234375,0.11640013754367828,0.026200873362445413,229,6,60
169,10.155562400817871,0.050703421235084534,40.42161560058594,0.10945503413677216,0.04245283018867924,212,9,60
170,11.133292198181152,0.03472647815942764,44.3963623046875,0.10553428530693054,0.026905829596412557,223,6,60
171,11.508341789245605,-0.012486390769481659,46.08525848388672,0.09782879054546356,0.05188679245283019,212,11,60
172,11.415830612182617,0.0758962407708168,45.36312484741211,0.17207607626914978,0.04830917874396135,207,10,60
173,9.692773818969727,-0.028876516968011856,38.8887939453125,0.11016100645065308,0.028688524590163935,244,7,60
174,10.670742988586426,-0.05102015286684036,42.88926696777344,0.1109452173113823,0.012552301255230125,239,3,60
175,11.590618133544922,-0.030587032437324524,46.48689270019531,0.10384504497051239,0.008264462809917356,242,2,60
176,11.4401216506958,0.15975189208984375,45.124053955078125,0.13002774119377136,0.025,240,6,60
177,8.729893684387207,0.01483754813671112,34.86210250854492,0.09436476230621338,0.0,218,0,60
178,10.360572814941406,0.04193229228258133,41.27711868286133,0.12855839729309082,0.0,230,0,60
179,7.304690361022949,0.05622678995132446,28.995935440063477,0.10470232367515564,0.0,183,0,60
180,9.980395317077637,0.050056666135787964,39.723487854003906,0.10695843398571014,0.0,224,0,60
181,9.843951225280762,0.032741766422986984,39.247039794921875,0.11032658070325851,0.0,219,0,60
182,10.423198699951172,0.08512969315052032,41.353919982910156,0.08281172811985016,0.0,220,0,60
183,8.749197959899902,0.0028986483812332153,34.98807144165039,0.14497831463813782,0.0,213,0,60
184,7.132879257202148,-0.003994009457528591,28.54960823059082,0.10648687183856964,0.0,225,0,60
185,8.899746894836426,-0.025062302127480507,35.700782775878906,0.07752759754657745,0.0,223,0,60
186,9.486703872680664,0.04078299552202225,37.78594207763672,0.11322090029716492,0.0,234,0,60
187,8.358576774597168,0.0060613714158535,33.411956787109375,0.09528260678052902,0.0,210,0,60
188,8.350552558898926,0.005894999951124191,33.38028335571289,0.0826847031712532,0.0,216,0,60
189,9.307373046875,0.015429100021719933,37.169288635253906,0.07612843811511993,0.0,224,0,60
190,7.502355098724365,-0.0042007192969322205,30.02798080444336,0.08849414438009262,0.0044444444444444444,225,1,60
191,8.434261322021484,0.007382119074463844,33.70977783203125,0.11340642720460892,0.013100436681222707,229,3,60
192,9.133761405944824,0.038507089018821716,36.38270568847656,0.08550174534320831,0.012048192771084338,249,3,60
193,8.715622901916504,0.042242150753736496,34.69566345214844,0.10726778954267502,0.014218009478672985,211,3,60
194,8.724899291992188,0.12345317751169205,34.40775680541992,0.09901822358369827,0.008968609865470852,223,2,60
195,7.218636989593506,-0.0321468748152256,29.004676818847656,0.07784892618656158,0.014705882352941176,204,3,60
196,9.447710990905762,0.030889637768268585,37.66944122314453,0.10959608852863312,0.008583690987124463,233,2,60
197,7.3020853996276855,0.011963505297899246,29.163049697875977,0.12859153747558594,0.009950248756218905,201,2,60
198,10.506061553955078,0.13011066615581512,41.50560760498047,0.09106508642435074,0.0,214,0,60
199,8.371587753295898,0.08756440877914429,33.137943267822266,0.09319348633289337,0.0,207,0,60
200,7.66968297958374,0.039132360368967056,30.523880004882812,0.08410222083330154,0.0,196,0,60
201,7.523600101470947,0.07899454981088638,29.78061294555664,0.110040083527565,0.00975609756097561,205,2,60
202,9.687211990356445,0.22345705330371857,37.85676193237305,0.08752351254224777,0.005025125628140704,199,1,60
203,6.898093223571777,-0.04431687667965889,27.771902084350586,0.11333887279033661,0.01675977653631285,179,3,60
204,5.712773323059082,-0.01117531955242157,22.897258758544922,0.07359234988689423,0.011428571428571429,175,2,60
205,6.983492851257324,-0.03479241207242012,28.075191497802734,0.10266359895467758,0.0111731843575419,179,2,60
206,9.949234962463379,0.05560411885380745,39.576171875,0.08256692439317703,0.0,216,0,60
207,5.8614182472229,0.025079740211367607,23.346817016601562,0.07422041147947311,0.012121212121212121,165,2,60
208,7.349181652069092,0.019643105566501617,29.31989288330078,0.08764269948005676,0.0,179,0,60
209,8.451132774353027,0.097284696996212,33.4173583984375,0.09835521876811981,0.0,182,0,60
210,6.914060592651367,0.041604459285736084,27.491439819335938,0.0817304253578186,0.005434782608695652,184,1,60
211,5.871899127960205,-0.08544483780860901,23.830833435058594,0.07300916314125061,0.011904761904761904,168,2,60
212,6.5449604988098145,-0.028178606182336807,26.2943172454834,0.08837452530860901,0.010752688172043012,186,2,60
213,8.153364181518555,-0.0001595728099346161,32.61558532714844,0.07535485923290253,0.00641025641025641,156,1,60
214,6.934580326080322,0.05132797732949257,27.53479766845703,0.08964450657367706,0.011695906432748537,171,2,60
215,8.366681098937988,0.1425352543592453,32.89825439453125,0.08369326591491699,0.015873015873015872,189,3,60
216,8.11310863494873,-0.02111339569091797,32.538700103759766,0.09096259623765945,0.0,178,0,60
217,7.759990215301514,0.060361895710229874,30.7999324798584,0.07138526439666748,0.005405405405405406,185,1,60
218,8.078926086425781,0.026296162977814674,32.21179962158203,0.06484825909137726,0.006024096385542169,166,1,60
219,7.910058975219727,0.2613527774810791,30.59640884399414,0.07999232411384583,0.017241379310344827,174,3,60
220,7.671893119812012,0.026010427623987198,30.584896087646484,0.06841228902339935,0.024096385542168676,166,4,60
221,7.333072662353516,-0.04536968469619751,29.515220642089844,0.07291559129953384,0.029940119760479042,167,5,60
222,6.784489631652832,0.07858188450336456,26.8251953125,0.07871031761169434,0.024844720496894408,161,4,60
223,7.00982666015625,0.07028219848871231,27.75971031188965,0.07718916237354279,0.024242424242424242,165,4,60
224,10.182494163513184,0.17567044496536255,40.02867126464844,0.06949543952941895,0.026595744680851064,188,5,60
225,8.254985809326172,0.06582394242286682,32.75752258300781,0.043869584798812866,0.024242424242424242,165,4,60
226,7.690845489501953,0.07230653613805771,30.475744247436523,0.08045636117458344,0.032679738562091505,153,5,60
227,8.700608253479004,0.02195187285542488,34.715789794921875,0.0601511225104332,0.043478260869565216,161,7,60
228,5.931089401245117,-0.03703227639198303,23.874038696289062,0.0792710930109024,0.050314465408805034,159,8,60
229,8.972500801086426,0.09237602353096008,35.521942138671875,0.07250525802373886,0.0449438202247191,178,8,60
230,5.849240303039551,-0.07327790558338165,23.69139862060547,0.06731151044368744,0.034482758620689655,174,6,60
231,6.969697952270508,0.07211705297231674,27.59190559387207,0.0796273946762085,0.010869565217391304,184,2,60
232,5.847800254821777,-0.030784595757722855,23.515583038330078,0.06240801513195038,0.020134228187919462,149,3,60
233,6.809896469116211,-0.00024028494954109192,27.24260711669922,0.10367757827043533,0.017543859649122806,171,3,60
234,8.196425437927246,0.05387014523148537,32.571441650390625,0.06183423101902008,0.02158273381294964,139,3,60
235,7.548778533935547,0.20008987188339233,29.39605140686035,0.06565799564123154,0.006535947712418301,153,1,60
236,8.404012680053711,0.06468266993761063,33.3588981628418,0.07947024703025818,0.02027027027027027,148,3,60
237,6.247470378875732,-0.032842736691236496,25.123580932617188,0.11686752736568451,0.013333333333333334,150,2,60
238,7.089683532714844,0.0341968834400177,28.223346710205078,0.07152019441127777,0.025,160,4,60
239,8.024192810058594,0.05716013163328171,31.869747161865234,0.08115464448928833,0.06493506493506493,154,10,60
240,8.916367530822754,0.05577630549669266,35.44401931762695,0.08352355659008026,0.03571428571428571,168,6,60
241,8.387474060058594,0.048538580536842346,33.35665512084961,0.04605439305305481,0.06766917293233082,133,9,60
242,6.736512184143066,-0.05464853346347809,27.166316986083984,0.08427300304174423,0.03680981595092025,163,6,60
243,9.82126235961914,0.08459986746311188,38.9478759765625,0.06162063777446747,0.031055900621118012,161,5,60
244,9.4403076171875,0.09254692494869232,37.392608642578125,0.07908786833286285,0.032467532467532464,154,5,60
245,9.470698356628418,0.11621896177530289,37.419403076171875,0.07519429922103882,0.06179775280898876,178,11,60
246,9.032383918762207,0.07729272544384003,35.82215118408203,0.08962357044219971,0.06382978723404255,188,12,60
247,8.314813613891602,-0.03744266927242279,33.41039276123047,0.06961452960968018,0.14285714285714285,154,22,60
248,9.095252990722656,0.06310338526964188,36.12998580932617,0.07072846591472626,0.14492753623188406,138,20,60
249,8.226863861083984,0.041311729699373245,32.74406051635742,0.09265781939029694,0.06857142857142857,175,12,60
