generation,ppo_loss,ppo_policy_loss,ppo_value_loss,ppo_entropy,success_rate,episodes,vanilla_ppo_clears,vanilla_ppo_in_progress
23,14.573527336120605,0.06083589419722557,58.06053924560547,1.3208084106445312,0.047619047619047616,294,14,60
24,10.707420349121094,-0.0016847141087055206,42.84553146362305,1.2714626789093018,0.03793103448275862,290,11,60
25,12.219785690307617,0.016061656177043915,48.825050354003906,1.2659181356430054,0.06938775510204082,245,17,60
26,9.519951820373535,-0.09093053638935089,38.45391082763672,1.2651686668395996,0.11848341232227488,211,25,60
27,8.98636245727539,-0.017201300710439682,36.02491760253906,1.2219727039337158,0.06550218340611354,229,15,60
28,9.65550708770752,0.006788197904825211,38.60731887817383,1.275456190109253,0.16574585635359115,181,30,60
29,11.896199226379395,0.13806405663490295,47.045387268066406,1.2120882272720337,0.13131313131313133,198,26,60
30,9.023178100585938,-0.009747402742505074,36.144283294677734,1.2107601165771484,0.11940298507462686,201,24,60
31,8.057847023010254,-0.050177689641714096,32.44496154785156,1.161692500114441,0.13872832369942195,173,24,60
32,9.05588150024414,0.003926312550902367,36.22191619873047,1.150018572807312,0.13157894736842105,190,25,60
33,7.120741844177246,-0.10676068067550659,28.925132751464844,1.1109260320663452,0.19642857142857142,168,33,60
34,8.556587219238281,-0.060988835990428925,34.486289978027344,1.1255587339401245,0.2463768115942029,138,34,60
35,6.7607221603393555,-0.06515391916036606,27.31908416748047,1.038116455078125,0.23717948717948717,156,37,60
36,8.549958229064941,-0.015305649489164352,34.27790069580078,1.066678762435913,0.18471337579617833,157,29,60
37,6.928256511688232,-0.08438543975353241,28.068052291870117,1.0420253276824951,0.35294117647058826,119,42,60
38,6.481211185455322,-0.045190028846263885,26.12386703491211,1.0311830043792725,0.41964285714285715,112,47,60
39,8.071282386779785,0.04768497496843338,32.11253356933594,1.0089173316955566,0.3359375,128,43,60
40,6.349912643432617,-0.005671441555023193,25.44002914428711,0.9658142924308777,0.3445378151260504,119,41,60
41,6.362375736236572,-0.021231163293123245,25.55186653137207,0.9354581832885742,0.358974358974359,117,42,60
42,7.079000949859619,-0.0010108426213264465,28.3369140625,0.8912146091461182,0.32,125,40,60
43,5.479767799377441,-0.027020562440156937,22.04461097717285,0.9050785303115845,0.4537037037037037,108,49,60
44,6.454753875732422,-0.024734394624829292,25.93553924560547,0.9030782580375671,0.31297709923664124,131,41,60
45,6.114861965179443,0.06795796006917953,24.20525550842285,0.8945860862731934,0.5888888888888889,90,53,60
46,8.532712936401367,0.1440153270959854,33.57136535644531,0.8382552862167358,0.3565217391304348,115,41,60
47,5.826854228973389,0.04226130619645119,23.154850006103516,0.8313361406326294,0.44680851063829785,94,42,60
48,5.688488960266113,0.003160577267408371,22.758880615234375,0.8858281373977661,0.5730337078651685,89,51,60
49,6.059696197509766,0.09176847338676453,23.889278411865234,0.8849760293960571,0.5494505494505495,91,50,60
50,3.631795883178711,-0.0931120216846466,14.916573524475098,0.8531796932220459,0.6022727272727273,88,53,60
51,7.513347625732422,0.10153539478778839,29.663734436035156,0.8306494355201721,0.45794392523364486,107,49,60
52,6.8616814613342285,0.0620662197470665,27.213918685913086,0.7786882519721985,0.5208333333333334,96,50,60
53,5.497152805328369,0.05009950324892998,21.804235458374023,0.807370662689209,0.5393258426966292,89,48,60
54,4.584742069244385,0.015383550897240639,18.293657302856445,0.8168524503707886,0.72,75,54,60
55,6.109926700592041,-0.021214783191680908,24.540435791015625,0.7991387844085693,0.51,100,51,60
56,4.28655481338501,-0.02738030068576336,17.27014923095703,0.7259200811386108,0.5257731958762887,97,51,60
57,4.8543806076049805,0.04471486434340477,19.252609252929688,0.7020720839500427,0.5795454545454546,88,51,60
58,4.299315929412842,-0.023175351321697235,17.304401397705078,0.7270241975784302,0.5888888888888889,90,53,60
59,3.7680699825286865,-0.10652247071266174,15.513105392456055,0.7414305210113525,0.5824175824175825,91,53,60
60,4.881818771362305,-0.01802682876586914,19.614402770996094,0.7556552886962891,0.6626506024096386,83,55,60
61,4.2672014236450195,-0.016263175755739212,17.14716339111328,0.6703370809555054,0.6162790697674418,86,53,60
62,4.1204352378845215,0.011761436238884926,16.448139190673828,0.6769192218780518,0.6585365853658537,82,54,60
63,3.8213629722595215,-0.029323183000087738,15.415412902832031,0.6380546689033508,0.8142857142857143,70,57,60
64,3.2581963539123535,-0.06669876724481583,13.31263542175293,0.6574640274047852,0.6309523809523809,84,53,60
65,4.795623779296875,-0.05192277953028679,19.402915954589844,0.6418818831443787,0.5151515151515151,99,51,60
66,6.283279895782471,0.12365798652172089,24.651382446289062,0.6496020555496216,0.5681818181818182,88,50,60
67,4.57485294342041,0.0022183675318956375,18.30405044555664,0.6808369755744934,0.6470588235294118,85,55,60
68,6.164951324462891,0.11206819117069244,24.223777770996094,0.6171551942825317,0.7215189873417721,79,57,60
69,4.502699851989746,-0.12246930599212646,18.513668060302734,0.6547247171401978,0.6585365853658537,82,54,60
70,4.82876443862915,0.06069055199623108,19.085107803344727,0.6451736092567444,0.7215189873417721,79,57,60
71,4.569469451904297,-0.02292848937213421,18.381393432617188,0.5944743752479553,0.5697674418604651,86,49,60
72,4.415325164794922,0.04245403781533241,17.5032958984375,0.5959299802780151,0.7051282051282052,78,55,60
73,4.702291011810303,-0.041024234145879745,18.985088348388672,0.59588223695755,0.5531914893617021,94,52,60
74,6.723636150360107,0.14404286444187164,26.33007049560547,0.5893108248710632,0.6746987951807228,83,56,60
75,4.327827453613281,-0.0011606113985180855,17.32699203491211,0.5564283132553101,0.7466666666666667,75,56,60
76,4.016040802001953,-0.01665145345032215,16.141151428222656,0.5241059064865112,0.6428571428571429,84,54,60
77,4.795518398284912,0.025192752480506897,19.092321395874023,0.5551760196685791,0.6292134831460674,89,56,60
78,4.549037933349609,-0.03877406567335129,18.362361907958984,0.5607964992523193,0.574468085106383,94,54,60
79,6.111008644104004,-0.02002451941370964,24.53451156616211,0.5236364603042603,0.5416666666666666,96,52,60
80,5.759926795959473,-0.06838059425354004,23.323436737060547,0.5151229500770569,0.5263157894736842,95,50,60
81,4.991327285766602,-0.051908500492572784,20.182754516601562,0.49484652280807495,0.6666666666666666,84,56,60
82,4.9522809982299805,-0.008008670061826706,19.850749969482422,0.48318374156951904,0.6333333333333333,90,57,60
83,4.373157501220703,-0.01917879283428192,17.57966423034668,0.5205971002578735,0.7125,80,57,60
84,4.1201605796813965,-0.06545443087816238,16.75178337097168,0.47017309069633484,0.7160493827160493,81,58,60
85,3.310359477996826,-0.07057398557662964,13.533536911010742,0.49405038356781006,0.6746987951807228,83,56,60
86,4.964445114135742,0.01263450551778078,19.817657470703125,0.5257251262664795,0.6404494382022472,89,57,60
87,4.85170316696167,-0.0813334733247757,19.742462158203125,0.5202938318252563,0.5851063829787234,94,55,60
88,5.246239185333252,-0.0037518255412578583,21.00887680053711,0.450791597366333,0.6170212765957447,94,58,60
89,5.27916145324707,0.03455933555960655,20.987241744995117,0.44663548469543457,0.6904761904761905,84,58,60
90,5.585770606994629,0.06429082155227661,22.0943546295166,0.4263974130153656,0.7307692307692307,78,57,60
91,6.696613311767578,0.02759896218776703,26.685405731201172,0.47261515259742737,0.6222222222222222,90,56,60
92,8.608061790466309,0.021793168038129807,34.352630615234375,0.38207370042800903,0.4909090909090909,110,54,60
93,5.753129959106445,-0.10162283480167389,23.42632293701172,0.36980533599853516,0.6629213483146067,89,59,60
94,5.064333915710449,-0.09275355935096741,20.636735916137695,0.42390453815460205,0.6162790697674418,86,53,60
95,5.817244529724121,-0.056054987013339996,23.50014877319336,0.3511675000190735,0.6444444444444445,90,58,60
96,5.357298374176025,-0.005541134625673294,21.459197998046875,0.39627307653427124,0.5978260869565217,92,55,60
97,6.729501724243164,-0.035643529146909714,27.067096710205078,0.32708585262298584,0.4396551724137931,116,51,60
98,7.064082622528076,0.024310864508152008,28.165786743164062,0.33569493889808655,0.46226415094339623,106,49,60
99,7.320324897766113,0.13453702628612518,28.74941635131836,0.3140610158443451,0.4774774774774775,111,53,60
100,6.561434268951416,-0.037919070571660995,26.403465270996094,0.3033221662044525,0.42857142857142855,112,48,60
101,6.245053291320801,-0.06695061177015305,25.254743576049805,0.33894163370132446,0.49514563106796117,103,51,60
102,6.446887493133545,0.048549436032772064,25.599075317382812,0.28685060143470764,0.5142857142857142,105,54,60
103,8.34110164642334,0.13481171429157257,32.831539154052734,0.31974276900291443,0.45045045045045046,111,50,60
104,11.521026611328125,0.19887655973434448,45.29481506347656,0.3112815022468567,0.3161764705882353,136,43,60
105,6.663204193115234,0.0005514277145266533,26.65666389465332,0.30319228768348694,0.5051546391752577,97,49,60
106,5.945138454437256,-0.019862156361341476,23.865428924560547,0.27181476354599,0.44954128440366975,109,49,60
107,8.256257057189941,0.048699572682380676,32.83584976196289,0.281459242105484,0.3543307086614173,127,45,60
108,9.034259796142578,0.0673440545797348,35.872718811035156,0.2544638514518738,0.302158273381295,139,42,60
109,7.5813469886779785,-0.051487989723682404,30.536598205566406,0.263443261384964,0.3230769230769231,130,42,60
110,8.993844032287598,-0.03339598327875137,36.11503601074219,0.30422404408454895,0.2692307692307692,156,42,60
111,9.427011489868164,-0.02598191425204277,37.817657470703125,0.28503066301345825,0.2119205298013245,151,32,60
112,12.84609603881836,0.15816821157932281,50.75645446777344,0.23799030482769012,0.2064516129032258,155,32,60
113,1786.0560302734375,1776.9820556640625,36.302337646484375,0.3166112005710602,0.34545454545454546,110,38,60
114,8.362998008728027,0.014273904263973236,33.40140914916992,0.3263183534145355,0.2421875,128,31,60
115,9.827154159545898,0.14012569189071655,38.753414154052734,0.26572293043136597,0.30327868852459017,122,37,60
116,10.710360527038574,0.02736816555261612,42.73753356933594,0.27910009026527405,0.09302325581395349,172,16,60
117,9.327488899230957,0.1486312747001648,36.71940612792969,0.2011730819940567,0.18354430379746836,158,29,60
118,12.00797176361084,0.025411324575543404,47.93621826171875,0.29937970638275146,0.08021390374331551,187,15,60
119,11.533920288085938,0.21732856333255768,45.27129364013672,0.2478145956993103,0.1678832116788321,137,23,60
120,12.991896629333496,0.21893635392189026,51.09638214111328,0.22731731832027435,0.07954545454545454,176,14,60
121,11.594109535217285,0.00711904838681221,46.35258483886719,0.23228026926517487,0.010638297872340425,188,2,60
122,10.73659896850586,0.05330825597047806,42.736785888671875,0.1819353699684143,0.05789473684210526,190,11,60
123,10.89742660522461,0.007847093977034092,43.56248474121094,0.2090531885623932,0.021505376344086023,186,4,60
124,9.450470924377441,0.11339517682790756,37.352516174316406,0.21204155683517456,0.03535353535353535,198,7,60
125,10.806118965148926,0.1120261698961258,42.779876708984375,0.1760806441307068,0.023148148148148147,216,5,60
126,11.022688865661621,0.0016287155449390411,44.08816146850586,0.19679465889930725,0.004651162790697674,215,1,60
127,10.326688766479492,-0.028573431074619293,41.424591064453125,0.17770975828170776,0.024271844660194174,206,5,60
128,7.487624645233154,-0.02129226364195347,30.04069709777832,0.2517630457878113,0.005780346820809248,173,1,60
129,10.23598861694336,0.08207768946886063,40.61956024169922,0.19619220495224,0.0,180,0,60
130,9.896981239318848,0.07426650822162628,39.29473114013672,0.19390968978405,0.0,191,0,60
131,7.41693115234375,0.02294585481286049,29.579715728759766,0.18936432898044586,0.0,198,0,60
132,9.090999603271484,0.19348643720149994,35.594482421875,0.2219158113002777,0.011764705882352941,170,2,60
133,8.456549644470215,0.05903107672929764,33.594703674316406,0.2323547899723053,0.010309278350515464,194,2,60
134,8.875117301940918,0.09458515048027039,35.12671661376953,0.2297866940498352,0.02040816326530612,196,4,60
135,8.051311492919922,-0.03660313040018082,32.3557014465332,0.20271903276443481,0.0,214,0,60
136,11.080711364746094,0.05491218715906143,44.107810974121094,0.23134954273700714,0.008368200836820083,239,2,60
137,9.383136749267578,0.2047751098871231,36.71818923950195,0.23772527277469635,0.0,214,0,60
138,10.016855239868164,0.08252991735935211,39.740821838378906,0.17676664888858795,0.01327433628318584,226,3,60
139,8.2357177734375,0.009423120878636837,32.909095764160156,0.1965826004743576,0.009389671361502348,213,2,60
140,8.934377670288086,0.09723649173974991,35.35199737548828,0.17228950560092926,0.011627906976744186,258,3,60
141,10.137813568115234,0.10641762614250183,40.12961196899414,0.20193102955818176,0.012552301255230125,239,3,60
142,10.319151878356934,0.05616956949234009,41.0552978515625,0.17063213884830475,0.00851063829787234,235,2,60
143,8.842263221740723,-0.0024131909012794495,35.38256072998047,0.19353483617305756,0.004291845493562232,233,1,60
144,8.080388069152832,0.07543371617794037,32.02381134033203,0.20044568181037903,0.0136986301369863,219,3,60
145,6.827095985412598,-0.01755448430776596,27.38252830505371,0.1975332796573639,0.014778325123152709,203,3,60
146,10.001852035522461,0.12264931946992874,39.52069854736328,0.19498221576213837,0.016,250,4,60
147,8.951955795288086,0.016841884702444077,35.74431228637695,0.19358451664447784,0.004048582995951417,247,1,60
148,7.575285911560059,0.02847612462937832,30.190216064453125,0.14954335987567902,0.009433962264150943,212,2,60
149,7.725784778594971,-0.002375323325395584,30.916349411010742,0.1861870139837265,0.030837004405286344,227,7,60
150,7.179536819458008,0.05375714972615242,28.505537033081055,0.12169896811246872,0.013953488372093023,215,3,60
151,7.765740394592285,0.07199300080537796,30.777793884277344,0.14090096950531006,0.014778325123152709,203,3,60
152,7.307984828948975,-0.025651220232248306,29.337905883789062,0.168785959482193,0.014925373134328358,201,3,60
153,8.58167552947998,0.08675041794776917,33.982635498046875,0.14742672443389893,0.037037037037037035,189,7,60
154,5.742175102233887,-0.09758484363555908,23.3626708984375,0.18256457149982452,0.031914893617021274,188,6,60
155,8.625814437866211,0.09541095793247223,34.12479782104492,0.15995311737060547,0.02185792349726776,183,4,60
156,7.59547758102417,0.051276981830596924,30.17985725402832,0.15401992201805115,0.005405405405405406,185,1,60
157,6.641057968139648,0.026929490268230438,26.458967208862305,0.12405360490083694,0.018518518518518517,162,3,60
158,7.882728099822998,0.06859305500984192,31.259380340576172,0.14251863956451416,0.0,184,0,60
159,7.477535247802734,0.006902588065713644,29.88518524169922,0.13365834951400757,0.0,178,0,60
160,8.697696685791016,0.034719858318567276,34.654762268066406,0.14319616556167603,0.0,174,0,60
161,6.827692985534668,-0.012627646327018738,27.36400604248047,0.13700522482395172,0.0,165,0,60
162,7.893028259277344,0.07364633679389954,31.280132293701172,0.1309947967529297,0.006060606060606061,165,1,60
163,9.891551971435547,0.15109248459339142,38.96463394165039,0.14070352911949158,0.0,189,0,60
164,8.74050235748291,0.06375434994697571,34.71012878417969,0.15730935335159302,0.0,172,0,60
165,8.25056266784668,0.035567641258239746,32.862754821777344,0.13914629817008972,0.0,228,0,60
166,7.566786289215088,0.06925623118877411,29.992900848388672,0.13950245082378387,0.0,176,0,60
167,8.508172988891602,0.07124851644039154,33.75007247924805,0.1192837804555893,0.0,189,0,60
168,8.010599136352539,0.0704522505402565,31.762819290161133,0.11249644309282303,0.0,195,0,60
169,7.38430118560791,-0.01288900338113308,29.591697692871094,0.14731019735336304,0.0,212,0,60
170,9.533096313476562,0.19458621740341187,37.356903076171875,0.14381563663482666,0.0,184,0,60
171,6.449960231781006,-0.08792050182819366,26.153831481933594,0.11572075635194778,0.0,203,0,60
172,7.892276763916016,0.060822878032922745,31.32859992980957,0.139970600605011,0.0,188,0,60
173,10.25291919708252,0.07619917392730713,40.70943832397461,0.12850061058998108,0.0,208,0,60
174,7.956754684448242,0.033725619316101074,31.695253372192383,0.15796984732151031,0.0,190,0,60
175,7.39430570602417,-0.02561069466173649,29.682138442993164,0.12443588674068451,0.0049261083743842365,203,1,60
176,8.85103702545166,0.05729929357767105,35.17751693725586,0.1290528029203415,0.0,199,0,60
177,6.361782073974609,0.020719625055789948,25.366867065429688,0.13157206773757935,0.0,196,0,60
178,5.847752094268799,-0.025539062917232513,23.49580955505371,0.13278397917747498,0.0,184,0,60
179,7.749331951141357,0.05285634100437164,30.788705825805664,0.14084595441818237,0.0,205,0,60
180,8.851873397827148,0.10266534239053726,34.999305725097656,0.12410518527030945,0.0,217,0,60
181,10.838607788085938,0.13465502858161926,42.81867599487305,0.14400750398635864,0.0,200,0,60
182,7.86276388168335,0.0043549612164497375,31.436946868896484,0.16600793600082397,0.0,210,0,60
183,8.860945701599121,0.7144085168838501,32.588157653808594,0.1013251543045044,0.0,195,0,60
184,8.615705490112305,0.09213463962078094,34.096519470214844,0.11235678195953369,0.0,227,0,60
185,7.687229156494141,0.0309410709887743,30.627124786376953,0.09929686784744263,0.0,219,0,60
186,7.485964298248291,0.05081892013549805,29.742778778076172,0.11062213033437729,0.0,219,0,60
187,7.736896991729736,0.10256187617778778,30.53946304321289,0.10660110414028168,0.0,211,0,60
188,8.482603073120117,0.1157308965921402,33.46999740600586,0.12612438201904297,0.0,216,0,60
189,7.027804374694824,0.09824297577142715,27.720687866210938,0.12298215925693512,0.0,214,0,60
190,6.933354377746582,-0.007136411964893341,27.76433563232422,0.11933265626430511,0.0,218,0,60
191,6.084229946136475,0.012003514915704727,24.291019439697266,0.10660278797149658,0.0,202,0,60
192,7.012635707855225,-0.008394712582230568,28.0860595703125,0.09734471142292023,0.0,217,0,60
193,7.23922872543335,0.042757369577884674,28.78766632080078,0.08950944989919662,0.0,205,0,60
194,7.586953639984131,-0.015907667577266693,30.41332244873047,0.0941758081316948,0.0,216,0,60
195,6.377782821655273,0.01375645026564598,25.458301544189453,0.11037037521600723,0.0,214,0,60
196,7.941298007965088,0.26851412653923035,30.693035125732422,0.09572097659111023,0.0,227,0,60
197,7.212125778198242,0.00017223507165908813,28.849365234375,0.07834415882825851,0.0,217,0,60
198,7.377570629119873,-0.02147071436047554,29.59858512878418,0.12137596309185028,0.004310344827586207,232,1,60
199,5.959582805633545,-0.010213714092969894,23.881423950195312,0.1123989075422287,0.004273504273504274,234,1,60
200,8.963339805603027,0.11951573193073273,35.37730026245117,0.10118243098258972,0.0,228,0,60
201,6.949860572814941,0.0318172462284565,27.67412567138672,0.0982416495680809,0.004405286343612335,227,1,60
202,7.87482213973999,0.022366179153323174,31.411624908447266,0.0908019095659256,0.0,221,0,60
203,5.510143280029297,-0.045940905809402466,22.226369857788086,0.10231176018714905,0.009569377990430622,209,2,60
204,7.627651214599609,0.01368902437388897,30.45832061767578,0.12437311559915543,0.0,219,0,60
205,7.565450668334961,0.014499861747026443,30.205352783203125,0.0786096528172493,0.0,219,0,60
206,8.8765869140625,0.11303246766328812,35.05604934692383,0.09211307018995285,0.0,221,0,60
207,8.14010238647461,0.06558281928300858,32.30004119873047,0.09893707931041718,0.008733624454148471,229,2,60
208,8.880755424499512,0.009694954380393028,35.4864387512207,0.11144518852233887,0.0045871559633027525,218,1,60
209,7.0471320152282715,0.03977394476532936,28.030792236328125,0.06869132071733475,0.0,223,0,60
210,7.6422834396362305,0.11905503273010254,30.094797134399414,0.09480215609073639,0.0,228,0,60
211,6.628593921661377,0.41182252764701843,24.868959426879883,0.09409092366695404,0.0,224,0,60
212,7.4725728034973145,0.054972536861896515,29.6722469329834,0.09296788275241852,0.0,237,0,60
213,7.367583751678467,-0.05701039731502533,29.70003890991211,0.08380143344402313,0.0,202,0,60
214,7.061248302459717,0.0728529542684555,27.955549240112305,0.09932198375463486,0.0,219,0,60
215,6.210957050323486,0.003986681811511517,24.82979965209961,0.09657468646764755,0.004672897196261682,214,1,60
216,7.387965679168701,-0.06296097487211227,29.805068969726562,0.06894338876008987,0.0,191,0,60
217,7.730255126953125,0.05207596719264984,30.714378356933594,0.08377429842948914,0.00966183574879227,207,2,60
218,7.359025955200195,0.12982141971588135,28.918357849121094,0.07760000973939896,0.0,216,0,60
219,7.078429222106934,0.032366979867219925,28.186092376708984,0.09274481981992722,0.004545454545454545,220,1,60
220,7.783170700073242,-0.0068937428295612335,31.16187286376953,0.08115661144256592,0.0,223,0,60
221,9.115756034851074,0.10100571811199188,36.061031341552734,0.10246555507183075,0.004608294930875576,217,1,60
222,6.475724697113037,0.08236423134803772,25.575193405151367,0.088274747133255,0.01015228426395939,197,2,60
223,9.765786170959473,0.13990004360675812,38.50559997558594,0.10329432785511017,0.009345794392523364,214,2,60
224,7.904016971588135,0.18727119266986847,30.868450164794922,0.07394278049468994,0.004464285714285714,224,1,60
225,8.553475379943848,0.05072352662682533,34.01260757446289,0.08058050274848938,0.00966183574879227,207,2,60
226,7.685917854309082,0.03905341774225235,30.58883285522461,0.06991593539714813,0.009708737864077669,206,2,60
227,6.336065292358398,0.04238675534725189,25.176502227783203,0.08991800993680954,0.01092896174863388,183,2,60
228,6.839589595794678,0.046831510961055756,27.172645568847656,0.08123275637626648,0.015873015873015872,189,3,60
229,29.56913948059082,23.08362579345703,25.94385528564453,0.0908021628856659,0.01098901098901099,182,2,60
230,8.472436904907227,0.10025487840175629,33.49052810668945,0.0906425416469574,0.005,200,1,60
231,7.827054023742676,0.03748887777328491,31.160383224487305,0.10674017667770386,0.0,187,0,60
232,9.592416763305664,-0.0060872724279761314,38.39556884765625,0.07840146869421005,0.0,210,0,60
233,8.139896392822266,0.09241922199726105,32.191463470458984,0.0784047394990921,0.0,179,0,60
234,9.118313789367676,0.1312696486711502,35.95005416870117,0.09502582252025604,0.0,194,0,60
235,9.372292518615723,0.05686380714178085,37.26353454589844,0.09181703627109528,0.0,206,0,60
236,8.034564018249512,0.060867875814437866,31.896175384521484,0.06993314623832703,0.010582010582010581,189,2,60
237,7.544435024261475,-0.015999123454093933,30.243459701538086,0.08676140010356903,0.00975609756097561,205,2,60
238,7.665841579437256,0.19579073786735535,29.88142967224121,0.062023360282182693,0.016666666666666666,180,3,60
239,8.474026679992676,0.056880585849285126,33.67001724243164,0.07228630036115646,0.0051813471502590676,193,1,60
240,6.974922180175781,0.013766065239906311,27.845672607421875,0.05281531810760498,0.021164021164021163,189,4,60
241,7.915232181549072,0.040389686822891235,31.500690460205078,0.06661605089902878,0.010638297872340425,188,2,60
242,7.534248352050781,0.03706928715109825,29.99068260192871,0.09880049526691437,0.022099447513812154,181,4,60
243,6.960980415344238,-0.008171902038156986,27.877853393554688,0.06277333199977875,0.01092896174863388,183,2,60
244,6.43231201171875,0.08036553859710693,25.410194396972656,0.12170618027448654,0.02112676056338028,142,3,60
245,7.453704833984375,0.0298786461353302,29.696640014648438,0.06733504682779312,0.015384615384615385,195,3,60
246,8.507522583007812,-0.04132843390107155,34.197181701660156,0.08942891657352448,0.03278688524590164,183,6,60
247,6.6769609451293945,0.04721066355705261,26.520233154296875,0.06207271292805672,0.011834319526627219,169,2,60
248,8.337586402893066,0.1254492551088333,32.850486755371094,0.09759490191936493,0.021739130434782608,184,4,60
249,8.973075866699219,0.03369522467255592,35.75912857055664,0.0812029093503952,0.022222222222222223,180,4,60
