generation,ppo_loss,ppo_policy_loss,ppo_value_loss,ppo_entropy,success_rate,episodes,vanilla_ppo_clears,vanilla_ppo_in_progress
80,4.414556503295898,0.07125957310199738,17.384912490844727,0.5908538103103638,0.7564102564102564,78,59,60
81,2.7744622230529785,-0.0139759611338377,11.165546417236328,0.5945241451263428,0.8194444444444444,72,59,60
82,4.607094764709473,0.08831143379211426,18.087451934814453,0.6212165951728821,0.691358024691358,81,56,60
83,3.9899158477783203,-0.12303803116083145,16.46375274658203,0.6020442843437195,0.7733333333333333,75,58,60
84,3.6345765590667725,-0.020534183830022812,14.632081985473633,0.587020754814148,0.8571428571428571,70,60,60
85,3.8837954998016357,0.048540592193603516,15.351264953613281,0.5175796747207642,0.8955223880597015,67,60,60
86,3.3261260986328125,-0.007560081779956818,13.344917297363281,0.5139312744140625,0.8656716417910447,67,58,60
87,4.265130519866943,0.047482363879680634,16.88093376159668,0.5218056440353394,0.7160493827160493,81,58,60
88,3.6967456340789795,-0.04775399714708328,14.988697052001953,0.5390932559967041,0.8507462686567164,67,57,60
89,3.2039506435394287,-0.109662264585495,13.263996124267578,0.48165571689605713,0.8285714285714286,70,58,60
90,3.9144859313964844,-0.006922576576471329,15.695381164550781,0.4927564263343811,0.7945205479452054,73,58,60
91,3.8719756603240967,-0.014010443352162838,15.55391788482666,0.5035149455070496,0.7763157894736842,76,59,60
92,4.23313045501709,-0.020846925675868988,17.025371551513672,0.4771774411201477,0.7468354430379747,79,59,60
93,2.99741792678833,-0.07970772683620453,12.318743705749512,0.5163511633872986,0.7866666666666666,75,59,60
94,7.560042858123779,0.19029365479946136,29.488866806030273,0.49844861030578613,0.7073170731707317,82,58,60
95,3.37343430519104,-0.03800369054079056,13.655167579650879,0.4748407006263733,0.8309859154929577,71,59,60
96,3.12809157371521,-0.05739143118262291,12.750699043273926,0.44245660305023193,0.8955223880597015,67,60,60
97,3.9464190006256104,-0.024397974833846092,15.892385482788086,0.46032458543777466,0.7160493827160493,81,58,60
98,4.984580993652344,0.048036497086286545,19.754735946655273,0.4336245656013489,0.7631578947368421,76,58,60
99,4.528762340545654,0.10424698889255524,17.70760154724121,0.48134565353393555,0.76,75,57,60
100,4.685743808746338,0.019935578107833862,18.672229766845703,0.45436084270477295,0.8571428571428571,70,60,60
101,4.022144317626953,0.015517685562372208,16.03435516357422,0.397043913602829,0.8,70,56,60
102,4.9388604164123535,-0.11012443155050278,20.204092025756836,0.4120718538761139,0.8656716417910447,67,58,60
