run,generation,avg_fitness,best_fitness,success_rate,episodes,vanilla_ppo_clears,approx_mean_ep_len,ppo_entropy
v27_seed1,242,1192.1022576841049,3308.493408203125,0.02072538860103627,193,4,318.3419689119171,0.09643106162548065
v27_seed1,243,1233.3850835026922,3430.75048828125,0.021621621621621623,185,4,332.1081081081081,0.11079055070877075
v27_seed1,244,1146.130743394518,3442.4130859375,0.02242152466367713,223,5,275.5156950672646,0.09636206179857254
v27_seed1,245,1202.6180728970446,3709.83251953125,0.015228426395939087,197,3,311.8781725888325,0.08490770310163498
v27_seed1,246,1201.254824863391,3440.03271484375,0.0056179775280898875,178,1,345.1685393258427,0.04622693359851837
v27_seed1,247,1229.9183507760365,3444.6923828125,0.010416666666666666,192,2,320.0,0.04868048429489136
v27_seed1,248,1256.161577652061,4312.48828125,0.04371584699453552,183,8,335.73770491803276,0.09424662590026855
v27_seed1,249,1232.488256769595,3271.345947265625,0.004347826086956522,230,1,267.1304347826087,0.10148156434297562
v27_seed2,30,1338.1513024124445,4303.7197265625,0.11764705882352941,204,24,301.1764705882353,1.2107484340667725
v27_seed2,31,1416.4441954622564,4267.1044921875,0.08762886597938144,194,17,316.70103092783506,1.2163152694702148
v27_seed2,32,1503.4875237220942,4142.0947265625,0.12790697674418605,172,22,357.2093023255814,1.1818184852600098
v27_seed2,33,1673.3350932500134,4260.9736328125,0.2054794520547945,146,30,420.82191780821915,1.1581708192825317
v27_seed2,34,1634.922961027726,4158.43310546875,0.2318840579710145,138,32,445.2173913043478,1.2140717506408691
v27_seed2,35,1563.1546446443335,4154.31298828125,0.17791411042944785,163,29,376.9325153374233,1.0949721336364746
v27_seed2,36,1578.0940641572204,4154.873046875,0.1962025316455696,158,31,388.8607594936709,1.063014268875122
v27_seed2,37,1659.795001386785,4304.140625,0.23129251700680273,147,34,417.9591836734694,1.0591291189193726
v27_seed2,38,1679.089684840611,4159.94384765625,0.25,140,35,438.85714285714283,1.0034172534942627
v27_seed2,39,1743.5707959493002,4154.763671875,0.30833333333333335,120,37,512.0,1.0610557794570923
v27_seed2,40,1773.8922020778184,4156.86376953125,0.3305785123966942,121,40,507.7685950413223,1.0807485580444336
v27_seed2,41,2003.2113552649043,4319.54931640625,0.4368932038834951,103,45,596.504854368932,1.034391164779663
v27_seed2,42,1938.541775127789,4280.26123046875,0.4144144144144144,111,46,553.5135135135135,1.0164467096328735
v27_seed2,43,2127.7494382769146,4319.23779296875,0.411214953271028,107,44,574.2056074766355,0.9730534553527832
v27_seed2,44,2109.8009187301786,4305.14892578125,0.46534653465346537,101,47,608.3168316831683,1.0328459739685059
v27_seed2,45,2198.424099173597,4315.197265625,0.5591397849462365,93,52,660.6451612903226,0.9973897337913513
v27_seed2,46,2160.988478088379,4315.57958984375,0.4,110,44,558.5454545454545,0.9459742307662964
v27_seed2,47,2181.428815591215,4319.11083984375,0.5151515151515151,99,51,620.6060606060606,0.9505782723426819
v27_seed2,48,2273.7033337402345,4317.9873046875,0.54,100,54,614.4,0.8920714855194092
v27_seed2,49,2633.8624922051486,4322.1884765625,0.6385542168674698,83,53,740.2409638554217,0.924994945526123
v27_seed2,50,2506.596360983308,4340.7421875,0.5463917525773195,97,53,633.4020618556701,0.883699357509613
v27_seed2,51,2326.1539042663576,4317.0673828125,0.51,100,51,614.4,0.8357114791870117
v27_seed2,52,2581.6273428109976,4321.68994140625,0.6923076923076923,78,54,787.6923076923077,0.8121556043624878
v27_seed2,53,2412.95236155751,4303.13232421875,0.6043956043956044,91,55,675.1648351648352,0.8533205389976501
v27_seed2,54,2390.1200214254445,4314.0087890625,0.6436781609195402,87,56,706.2068965517242,0.8351800441741943
v27_seed2,55,2403.618414573299,4321.38818359375,0.4854368932038835,103,50,596.504854368932,0.7635965943336487
v27_seed2,56,2637.110610189317,4394.1337890625,0.7341772151898734,79,58,777.7215189873418,0.8587564826011658
v27_seed2,57,2373.8605997274212,4594.79736328125,0.5934065934065934,91,54,675.1648351648352,0.8221707344055176
v27_seed2,58,2588.958541355776,4318.720703125,0.6292134831460674,89,56,690.3370786516854,0.8178643584251404
v27_seed2,59,2378.2410544118575,4406.76708984375,0.5376344086021505,93,50,660.6451612903226,0.7889477014541626
v27_seed2,60,2563.5720488385455,4320.10986328125,0.7195121951219512,82,59,749.2682926829268,0.8350051045417786
v27_seed2,61,2805.539844191218,4447.1064453125,0.6626506024096386,83,55,740.2409638554217,0.8137872219085693
v27_seed2,62,3029.5500363631986,4368.08251953125,0.8169014084507042,71,58,865.3521126760563,0.79266357421875
v27_seed2,63,2387.609777076957,4296.74169921875,0.5257731958762887,97,51,633.4020618556701,0.7313485145568848
v27_seed2,64,2681.76583597819,4320.296875,0.7333333333333333,75,55,819.2,0.7297284007072449
v27_seed2,65,2627.5886187669707,4610.63134765625,0.7073170731707317,82,58,749.2682926829268,0.7257014513015747
v27_seed2,66,2689.4164761134557,4316.767578125,0.6547619047619048,84,55,731.4285714285714,0.6786119937896729
v27_seed2,67,3019.3361977132163,4317.16796875,0.7333333333333333,75,55,819.2,0.6923031806945801
v27_seed2,68,2974.190253592826,4404.791015625,0.7702702702702703,74,57,830.2702702702703,0.7100268602371216
v27_seed2,69,2978.5184940291037,4314.0810546875,0.6666666666666666,81,54,758.5185185185185,0.7123630046844482
v27_seed2,70,2756.023111141429,4352.9501953125,0.611764705882353,85,52,722.8235294117648,0.6307913064956665
v27_seed2,71,2837.6904376983643,4319.98974609375,0.725,80,58,768.0,0.7079527974128723
v27_seed2,72,2862.660495654957,4403.79052734375,0.7837837837837838,74,58,830.2702702702703,0.6502479314804077
v27_seed2,73,3115.2854972507644,4358.02001953125,0.8260869565217391,69,57,890.4347826086956,0.6355113387107849
v27_seed2,74,2992.120756312779,4435.31494140625,0.8142857142857143,70,57,877.7142857142857,0.6207925081253052
v27_seed2,75,2757.474639892578,4403.7900390625,0.8405797101449275,69,58,890.4347826086956,0.6334747672080994
v27_seed2,76,2846.5255753800675,4403.79638671875,0.7432432432432432,74,55,830.2702702702703,0.6188899874687195
v27_seed2,77,2729.6990252600776,4319.248046875,0.7777777777777778,72,56,853.3333333333334,0.5604333877563477
v27_seed2,78,2714.9731696141907,4403.77734375,0.726027397260274,73,53,841.6438356164383,0.521915078163147
v27_seed2,79,3087.2216139573316,4403.791015625,0.8769230769230769,65,57,945.2307692307693,0.5954777002334595
v27_seed2,80,2809.7674648400507,4404.791015625,0.8787878787878788,66,58,930.9090909090909,0.5760547518730164
v27_seed2,81,2852.735283516549,4319.54833984375,0.7432432432432432,74,55,830.2702702702703,0.5678862929344177
v27_seed2,82,2935.8793239308825,4403.79248046875,0.8208955223880597,67,55,917.0149253731344,0.5378962159156799
v27_seed2,83,3036.578961824116,4353.9609375,0.7105263157894737,76,54,808.421052631579,0.5524166226387024
v27_seed2,84,3059.655305724213,4403.77685546875,0.8405797101449275,69,58,890.4347826086956,0.5294972658157349
v27_seed2,85,2762.6544563802086,4404.78759765625,0.72,75,54,819.2,0.5477442145347595
v27_seed2,86,2760.7027048304462,4404.79248046875,0.7681159420289855,69,53,890.4347826086956,0.5264886617660522
v27_seed2,87,2796.690486459171,4403.791015625,0.8235294117647058,68,56,903.5294117647059,0.5301389098167419
v27_seed2,88,3169.806579127456,4318.32958984375,0.8333333333333334,66,55,930.9090909090909,0.5191018581390381
v27_seed2,89,2773.869192154681,4403.80517578125,0.9344262295081968,61,57,1007.2131147540983,0.5446330308914185
v27_seed2,90,2559.703476376004,4403.791015625,0.7638888888888888,72,55,853.3333333333334,0.5284087061882019
v27_seed2,91,2826.357466400647,4404.79541015625,0.9016393442622951,61,55,1007.2131147540983,0.500220537185669
v27_seed2,92,2891.043416149211,4870.0146484375,1.0,53,55,1159.245283018868,0.4772549271583557
v27_seed2,93,2697.7276784962623,4404.166015625,0.9655172413793104,58,56,1059.3103448275863,0.48743078112602234
v27_seed2,94,2854.4373296922254,4404.80029296875,0.9032258064516129,62,56,990.9677419354839,0.41347959637641907
v27_seed2,95,2959.538289794922,4404.12841796875,1.0,50,59,1228.8,0.4552484452724457
v27_seed2,96,2942.056001281738,4405.1533203125,0.9166666666666666,60,55,1024.0,0.4707537293434143
v27_seed2,97,2828.6171904343823,4405.8017578125,1.0,52,57,1181.5384615384614,0.450537770986557
v27_seed2,98,2818.3074267750053,4404.787109375,0.7605633802816901,71,54,865.3521126760563,0.3658779561519623
v27_seed2,99,3099.3458862304688,4404.802734375,0.9821428571428571,56,55,1097.142857142857,0.43424466252326965
v27_seed2,100,3223.139393356611,4404.80615234375,1.0,53,57,1159.245283018868,0.44386106729507446
v27_seed2,101,2770.588408946991,4404.80712890625,0.828125,64,53,960.0,0.3936556875705719
v27_seed2,102,2851.9371497521033,4404.72607421875,0.8769230769230769,65,57,945.2307692307693,0.43308225274086
v27_seed2,103,3072.6561762029473,4404.791015625,1.0,55,55,1117.090909090909,0.4214281737804413
v27_seed2,104,3034.839037068685,4403.8017578125,0.95,60,57,1024.0,0.4188460409641266
v27_seed2,105,2840.7382167469373,4403.8076171875,1.0,44,57,1396.3636363636363,0.3738568425178528
v27_seed2,106,2820.9901101248606,4549.7734375,1.0,49,58,1253.8775510204082,0.3955554962158203
v27_seed2,107,2668.377239900477,4403.80322265625,0.7941176470588235,68,54,903.5294117647059,0.3620237112045288
v27_seed2,108,2900.7680615743,4403.80810546875,0.9833333333333333,60,59,1024.0,0.3745995759963989
v27_seed2,109,2632.6409368999934,4405.8017578125,0.9322033898305084,59,55,1041.3559322033898,0.3478502631187439
v27_seed2,110,2714.441580418178,4404.8017578125,0.7285714285714285,70,51,877.7142857142857,0.3674684166908264
v27_seed2,111,2772.4587451482225,4404.79296875,0.9152542372881356,59,54,1041.3559322033898,0.3767543435096741
v27_seed2,112,2587.625204756453,4404.78759765625,0.7432432432432432,74,55,830.2702702702703,0.4028676748275757
v27_seed2,113,2525.3037154586227,4592.8955078125,1.0,54,58,1137.7777777777778,0.34237587451934814
v27_seed2,114,2663.5689086914062,4403.80078125,1.0,51,58,1204.7058823529412,0.33510255813598633
v27_seed2,115,2480.8149844578334,4404.7890625,1.0,56,58,1097.142857142857,0.34221526980400085
v27_seed2,116,2882.0753252301897,4405.77685546875,0.7857142857142857,70,55,877.7142857142857,0.38305574655532837
v27_seed2,117,2458.880383066031,4404.13330078125,0.8307692307692308,65,54,945.2307692307693,0.29390203952789307
v27_seed2,118,2682.517596745895,4404.14208984375,0.9491525423728814,59,56,1041.3559322033898,0.3586916923522949
v27_seed2,119,2644.068977217241,4404.79248046875,0.9454545454545454,55,52,1117.090909090909,0.3848661184310913
v27_seed2,120,2395.484499867757,4406.18505859375,0.9,60,54,1024.0,0.3225274980068207
v27_seed2,121,2593.2901391601563,4550.404296875,1.0,50,57,1228.8,0.3498515486717224
v27_seed2,122,2639.989314638335,4601.2744140625,0.9827586206896551,58,57,1059.3103448275863,0.3589087426662445
v27_seed2,123,2639.2055655216827,4403.8017578125,0.8260869565217391,69,57,890.4347826086956,0.3208308815956116
v27_seed2,124,2790.660317451723,4405.8095703125,0.9193548387096774,62,57,990.9677419354839,0.34800663590431213
v27_seed2,125,2478.561457726263,4550.43408203125,0.9354838709677419,62,58,990.9677419354839,0.3215848505496979
v27_seed2,126,2661.769320452655,4406.53662109375,1.0,54,57,1137.7777777777778,0.3192041218280792
v27_seed2,127,2723.1216524909523,4404.79931640625,0.8088235294117647,68,55,903.5294117647059,0.3257737159729004
v27_seed2,128,2519.3220054081507,4406.12548828125,1.0,56,56,1097.142857142857,0.36924469470977783
v27_seed2,129,2485.3650743961334,4404.79736328125,0.875,64,56,960.0,0.34902244806289673
v27_seed2,130,2640.410489400228,4406.58251953125,1.0,48,57,1280.0,0.3234981894493103
v27_seed2,131,2470.8533068670745,4550.7646484375,0.7971014492753623,69,55,890.4347826086956,0.34806323051452637
v27_seed2,132,2334.866044813587,4406.505859375,0.9354838709677419,62,58,990.9677419354839,0.29973721504211426
v27_seed2,133,2658.7995494719476,4404.15087890625,0.8870967741935484,62,55,990.9677419354839,0.3226606845855713
v27_seed2,134,2642.8525144932632,4551.45458984375,0.9322033898305084,59,55,1041.3559322033898,0.3199807405471802
v27_seed2,135,2309.3415236253004,4550.70458984375,0.8923076923076924,65,58,945.2307692307693,0.3158802092075348
v27_seed2,136,2803.5874198631004,4406.125,1.0,54,59,1137.7777777777778,0.2867923378944397
v27_seed2,137,2646.8300784024327,4404.818359375,1.0,55,59,1117.090909090909,0.326705664396286
v27_seed2,138,2445.1034947148078,4403.810546875,1.0,54,55,1137.7777777777778,0.27952826023101807
v27_seed2,139,2500.843257246346,4550.564453125,0.9827586206896551,58,57,1059.3103448275863,0.33204779028892517
v27_seed2,140,2510.5536382147607,4403.79931640625,1.0,47,55,1307.2340425531916,0.30530691146850586
v27_seed2,141,2750.145698793473,4552.443359375,0.9516129032258065,62,59,990.9677419354839,0.2844242453575134
v27_seed2,142,2527.5328290303546,4404.80322265625,0.9166666666666666,60,55,1024.0,0.2943604588508606
v27_seed2,143,2936.7992077338986,4404.8125,1.0,41,60,1498.5365853658536,0.2801196277141571
v27_seed2,144,2543.3875033569334,4405.7978515625,1.0,50,58,1228.8,0.31908783316612244
v27_seed2,145,2037.5243673778716,4405.81494140625,0.6309523809523809,84,53,731.4285714285714,0.3042238652706146
v27_seed2,146,2455.698960763437,4550.07373046875,1.0,54,59,1137.7777777777778,0.2866867184638977
v27_seed2,147,2597.8103053206105,4404.8154296875,0.9491525423728814,59,56,1041.3559322033898,0.2898038625717163
v27_seed2,148,2776.548064650151,4605.87451171875,1.0,57,59,1077.8947368421052,0.31889814138412476
v27_seed2,149,2622.5301653887773,4405.78076171875,0.7702702702702703,74,57,830.2702702702703,0.2921764850616455
v27_seed2,150,2467.0293860599913,4404.81005859375,1.0,58,58,1059.3103448275863,0.2682904601097107
v27_seed2,151,2526.6708756831654,4407.67431640625,1.0,57,58,1077.8947368421052,0.2958407998085022
v27_seed2,152,2306.9606416346664,4550.71484375,0.9491525423728814,59,56,1041.3559322033898,0.31429022550582886
v27_seed2,153,2364.959906606963,4404.8017578125,0.8333333333333334,66,55,930.9090909090909,0.293917715549469
v27_seed2,154,2155.975345914326,4406.15625,0.8888888888888888,63,56,975.2380952380952,0.31710463762283325
v27_seed2,155,2451.7375160073334,4405.9140625,1.0,53,58,1159.245283018868,0.2536018192768097
v27_seed2,156,2255.9945086854877,4404.7919921875,0.8787878787878788,66,58,930.9090909090909,0.2600301504135132
v27_seed2,157,2332.050419147198,4404.80712890625,1.0,52,58,1181.5384615384614,0.2960772216320038
v27_seed2,158,2379.2195587158203,4609.8544921875,1.0,58,58,1059.3103448275863,0.26770108938217163
v27_seed2,159,2293.1281154237945,4406.166015625,1.0,58,58,1059.3103448275863,0.2560018301010132
v27_seed2,160,2527.6729703417013,4405.80517578125,1.0,51,60,1204.7058823529412,0.304351806640625
v27_seed2,161,2278.2992433117283,4404.798828125,0.8709677419354839,62,54,990.9677419354839,0.29633331298828125
v27_seed2,162,2637.664360951569,4593.7861328125,0.9661016949152542,59,57,1041.3559322033898,0.2820606827735901
v27_seed2,163,2269.4357727050783,4552.484375,0.9166666666666666,60,55,1024.0,0.2651492953300476
v27_seed2,164,2348.9773067898223,4405.8017578125,0.8888888888888888,63,56,975.2380952380952,0.2903347313404083
v27_seed2,165,2207.273505412357,4873.4736328125,0.8169014084507042,71,58,865.3521126760563,0.25031551718711853
v27_seed2,166,2440.8422085376496,4404.81005859375,1.0,47,56,1307.2340425531916,0.25202226638793945
v27_seed2,167,1934.309092445979,4405.14111328125,0.873015873015873,63,55,975.2380952380952,0.24994584918022156
v27_seed2,168,2097.1021626790366,4550.4443359375,0.7333333333333333,75,55,819.2,0.2318945974111557
v27_seed2,169,2350.6673505147296,4405.95361328125,0.9,60,54,1024.0,0.250151664018631
v27_seed2,170,2263.1018949939357,4404.8046875,0.9193548387096774,62,57,990.9677419354839,0.24606113135814667
v27_seed2,171,1919.413654493249,4404.80908203125,0.7971014492753623,69,55,890.4347826086956,0.24039138853549957
v27_seed2,172,2103.5209874333564,4404.80322265625,0.7297297297297297,74,54,830.2702702702703,0.25572529435157776
v27_seed2,173,2217.161089658737,4609.65576171875,0.859375,64,55,960.0,0.24661734700202942
v27_seed2,174,1569.2059884673183,4404.79833984375,0.4854368932038835,103,50,596.504854368932,0.22998365759849548
v27_seed2,175,1602.101812985864,4403.80029296875,0.39603960396039606,101,40,608.3168316831683,0.23847061395645142
v27_seed2,176,1505.2982359855405,4364.26904296875,0.3387096774193548,124,42,495.48387096774195,0.22251594066619873
v27_seed2,177,1162.4957436575016,4405.77294921875,0.31690140845070425,142,45,432.67605633802816,0.22488883137702942
v27_seed2,178,1228.445284873561,4441.0810546875,0.12105263157894737,190,23,323.36842105263156,0.24656261503696442
v27_seed2,179,1161.6835085800271,4366.43896484375,0.13725490196078433,153,21,401.5686274509804,0.2905573844909668
v27_seed2,180,1180.8201607465744,4404.14453125,0.15625,128,20,480.0,0.22053085267543793
v27_seed2,181,1073.180765030232,4207.9140625,0.09929078014184398,141,14,435.74468085106383,0.3016604483127594
v27_seed2,182,1058.660422092014,4403.7685546875,0.1037037037037037,135,14,455.1111111111111,0.2780953049659729
v27_seed2,183,1063.767664448599,4302.77880859375,0.06741573033707865,178,12,345.1685393258427,0.3088391125202179
v27_seed2,184,1259.1288521137644,4143.67333984375,0.05851063829787234,188,11,326.8085106382979,0.28136003017425537
v27_seed2,185,1230.6118716398876,3619.75048828125,0.08333333333333333,192,16,320.0,0.24280457198619843
v27_seed2,186,1148.1111750003681,4132.75146484375,0.06030150753768844,199,12,308.7437185929648,0.2216355800628662
v27_seed2,187,1204.3095440380075,4302.08935546875,0.0427807486631016,187,8,328.5561497326203,0.2718539237976074
v27_seed2,188,1249.5476337092937,4230.88671875,0.054455445544554455,202,11,304.15841584158414,0.23539602756500244
v27_seed2,189,1254.8869851733011,4319.98779296875,0.0582010582010582,189,11,325.07936507936506,0.15487051010131836
v27_seed2,190,1170.3888432429387,4150.69287109375,0.038461538461538464,208,8,295.38461538461536,0.16882988810539246
v27_seed2,191,1109.6555877839676,3894.69140625,0.03535353535353535,198,7,310.3030303030303,0.14783000946044922
v27_seed2,192,1126.9087676292243,3443.19287109375,0.013953488372093023,215,3,285.7674418604651,0.14574456214904785
v27_seed2,193,1216.418464445125,4145.34521484375,0.03954802259887006,177,7,347.1186440677966,0.13569766283035278
v27_seed2,194,977.022942482157,3747.75048828125,0.026595744680851064,188,5,326.8085106382979,0.14494872093200684
v27_seed2,195,1001.8519753848805,4159.59326171875,0.016042780748663103,187,3,328.5561497326203,0.11695820093154907
v27_seed2,196,1056.167741034441,4142.80517578125,0.025477707006369428,157,4,391.3375796178344,0.17918068170547485
v27_seed2,197,1063.17733318485,4317.177734375,0.011695906432748537,171,2,359.29824561403507,0.13477516174316406
v27_seed2,198,1047.0756784150094,3598.401123046875,0.030303030303030304,165,5,372.3636363636364,0.15818627178668976
v27_seed2,199,1086.8919139241063,3756.750732421875,0.029069767441860465,172,5,357.2093023255814,0.17023582756519318
v27_seed2,200,1080.1467395271222,3893.940673828125,0.020618556701030927,194,4,316.70103092783506,0.1539057493209839
v27_seed2,201,1041.6202819271864,3334.97265625,0.004524886877828055,221,1,278.00904977375563,0.13169708847999573
v27_seed2,202,1089.3183233781294,3733.75146484375,0.013636363636363636,220,3,279.27272727272725,0.14756342768669128
v27_seed2,203,1062.4349695709702,3748.75048828125,0.02072538860103627,193,4,318.3419689119171,0.10391834378242493
v27_seed2,204,1167.271381419192,4366.78759765625,0.021505376344086023,186,4,330.3225806451613,0.1533105969429016
v27_seed2,205,1245.3295351225754,4156.80322265625,0.022988505747126436,174,4,353.1034482758621,0.1313086897134781
v27_seed2,206,1206.387188916136,3780.75048828125,0.014778325123152709,203,3,302.6600985221675,0.12609483301639557
v27_seed2,207,1139.074032203824,3428.282958984375,0.004901960784313725,204,1,301.1764705882353,0.15104486048221588
v27_seed2,208,1183.5798467535722,3934.75048828125,0.005263157894736842,190,1,323.36842105263156,0.1726115643978119
v27_seed2,209,1165.0089814322334,3908.890625,0.015306122448979591,196,3,313.46938775510205,0.17166724801063538
v27_seed2,210,1220.902276958534,4142.1142578125,0.023952095808383235,167,4,367.90419161676647,0.22846511006355286
v27_seed2,211,1167.6666561929803,3977.75048828125,0.06578947368421052,152,10,404.2105263157895,0.2667886018753052
v27_seed2,212,1237.613588101602,3600.702392578125,0.023121387283236993,173,4,355.1445086705202,0.15290114283561707
v27_seed2,213,1256.5470181900935,3733.8115234375,0.039735099337748346,151,6,406.887417218543,0.21988895535469055
v27_seed2,214,1181.3691376974416,3920.75048828125,0.011627906976744186,172,2,357.2093023255814,0.17449921369552612
v27_seed2,215,1184.07171330827,4448.759765625,0.02247191011235955,178,4,345.1685393258427,0.1622912436723709
v27_seed2,216,1133.867693942526,3266.661376953125,0.005434782608695652,184,1,333.9130434782609,0.13796421885490417
v27_seed2,217,1127.446946393093,3268.383056640625,0.0049261083743842365,203,1,302.6600985221675,0.11916310340166092
v27_seed2,218,1131.1396202736712,3265.75048828125,0.005319148936170213,188,1,326.8085106382979,0.12904465198516846
v27_seed2,219,1135.9429601794945,2690.7763671875,0.0,167,0,367.90419161676647,0.17448538541793823
v27_seed2,220,1114.6181835281516,3268.453125,0.004672897196261682,214,1,287.10280373831773,0.12968604266643524
v27_seed2,221,1151.0634767744277,3619.75048828125,0.013888888888888888,216,3,284.44444444444446,0.11668659746646881
v27_seed2,222,1136.5600867696328,3556.861572265625,0.01485148514851485,202,3,304.15841584158414,0.11306597292423248
v27_seed2,223,1208.7771402744236,3749.662353515625,0.019704433497536946,203,4,302.6600985221675,0.10923357307910919
v27_seed2,224,1148.4469893171981,3587.75048828125,0.018018018018018018,222,4,276.7567567567568,0.091313935816288
v27_seed2,225,1174.491660447554,2694.245849609375,0.0,220,0,279.27272727272725,0.1265496015548706
v27_seed2,226,1178.7606662731266,3589.6923828125,0.004975124378109453,201,1,305.67164179104475,0.13783317804336548
v27_seed2,227,1177.142218961844,2526.706298828125,0.0,223,0,275.5156950672646,0.1190871149301529
v27_seed2,228,1166.3917598724365,3589.171875,0.014423076923076924,208,3,295.38461538461536,0.1297278106212616
v27_seed2,229,1187.5449556421352,3596.902587890625,0.023148148148148147,216,5,284.44444444444446,0.09667156636714935
v27_seed2,230,1140.9086778251287,3268.483154296875,0.005235602094240838,191,1,321.67539267015707,0.09903258830308914
v27_seed2,231,1160.043032536741,3585.801513671875,0.00546448087431694,183,1,335.73770491803276,0.11092509329319
v27_seed2,232,1166.830704436905,3747.75048828125,0.017241379310344827,174,3,353.1034482758621,0.1672603189945221
v27_seed2,233,1249.1370593681538,3910.8916015625,0.026455026455026454,189,5,325.07936507936506,0.11440350860357285
v27_seed2,234,1228.5608796619233,3337.412353515625,0.011904761904761904,168,2,365.7142857142857,0.09549187123775482
v27_seed2,235,1240.144484111241,3322.26318359375,0.011904761904761904,168,2,365.7142857142857,0.09858937561511993
v27_seed2,236,1101.3540058482777,3433.542236328125,0.00909090909090909,220,2,279.27272727272725,0.11935576796531677
v27_seed2,237,1207.0092005411784,3750.750732421875,0.01904761904761905,210,4,292.57142857142856,0.11519010365009308
v27_seed2,238,1144.5312866983534,3588.75048828125,0.012658227848101266,237,3,259.24050632911394,0.12270097434520721
v27_seed2,239,1257.4337874432,3555.75048828125,0.05102040816326531,196,10,313.46938775510205,0.11374950408935547
v27_seed2,240,1165.0327561826123,3587.75048828125,0.02040816326530612,196,4,313.46938775510205,0.1180012971162796
v27_seed2,241,1120.75083760862,3779.75048828125,0.032407407407407406,216,7,284.44444444444446,0.13457685708999634
v27_seed2,242,1141.7284806513153,3593.682373046875,0.01327433628318584,226,3,271.85840707964604,0.12837788462638855
v27_seed2,243,1282.1027724828475,3555.75048828125,0.005128205128205128,195,1,315.0769230769231,0.1298290640115738
v27_seed2,244,1255.916807418751,3555.75048828125,0.03317535545023697,211,7,291.18483412322274,0.10906293988227844
v27_seed2,245,1209.3904277305433,3602.382080078125,0.026905829596412557,223,6,275.5156950672646,0.107655368745327
v27_seed2,246,1240.9403979689987,3587.75048828125,0.013888888888888888,216,3,284.44444444444446,0.08655950427055359
v27_seed2,247,1262.582455927012,3588.75048828125,0.030612244897959183,196,6,313.46938775510205,0.10728856921195984
v27_seed2,248,1281.4930793243705,3414.803466796875,0.024271844660194174,206,5,298.252427184466,0.10412421822547913
v27_seed2,249,1255.689200124433,3433.362060546875,0.009216589861751152,217,2,283.1336405529954,0.0803508311510086
v27_seed3,30,1372.1702458775458,4197.68408203125,0.11940298507462686,201,24,305.67164179104475,1.2107601165771484
v27_seed3,31,1458.184237882581,4300.810546875,0.13872832369942195,173,24,355.1445086705202,1.161692500114441
v27_seed3,32,1314.808642015959,4158.373046875,0.13157894736842105,190,25,323.36842105263156,1.150018572807312
v27_seed3,33,1391.1150479997907,4141.474609375,0.19642857142857142,168,33,365.7142857142857,1.1109260320663452
v27_seed3,34,1718.0325870237489,4226.75732421875,0.2463768115942029,138,34,445.2173913043478,1.1255587339401245
v27_seed3,35,1591.8780190883538,4312.58056640625,0.23717948717948717,156,37,393.84615384615387,1.038116455078125
v27_seed3,36,1638.1087349083773,4312.95849609375,0.18471337579617833,157,29,391.3375796178344,1.066678762435913
v27_seed3,37,1808.0473835408186,4309.8779296875,0.35294117647058826,119,42,516.3025210084033,1.0420253276824951
v27_seed3,38,1835.093098640442,4347.853515625,0.41964285714285715,112,47,548.5714285714286,1.0311830043792725
v27_seed3,39,1683.279205918312,4299.01171875,0.3359375,128,43,480.0,1.0089173316955566
v27_seed3,40,1966.4789396654658,4339.232421875,0.3445378151260504,119,41,516.3025210084033,0.9658142924308777
v27_seed3,41,1954.35159380008,4321.4892578125,0.358974358974359,117,42,525.1282051282051,0.9354581832885742
v27_seed3,42,1894.132131591797,4434.95068359375,0.32,125,40,491.52,0.8912146091461182
v27_seed3,43,1837.812616418909,4314.9599609375,0.4537037037037037,108,49,568.8888888888889,0.9050785303115845
v27_seed3,44,1808.6519052054136,4306.73876953125,0.31297709923664124,131,41,469.00763358778624,0.9030782580375671
v27_seed3,45,2181.23761376275,4296.54150390625,0.5888888888888889,90,53,682.6666666666666,0.8945860862731934
v27_seed3,46,1829.3050852899967,4312.00830078125,0.3565217391304348,115,41,534.2608695652174,0.8382552862167358
v27_seed3,47,2019.0264147494702,4309.94921875,0.44680851063829785,94,42,653.6170212765958,0.8313361406326294
v27_seed3,48,2141.647903442383,4311.0,0.5730337078651685,89,51,690.3370786516854,0.8858281373977661
v27_seed3,49,2326.8402138175547,4330.21337890625,0.5494505494505495,91,50,675.1648351648352,0.8849760293960571
v27_seed3,50,2438.891205180775,4306.900390625,0.6022727272727273,88,53,698.1818181818181,0.8531796932220459
v27_seed3,51,2208.5738233049337,4307.65966796875,0.45794392523364486,107,49,574.2056074766355,0.8306494355201721
v27_seed3,52,2318.8402210871377,4310.05029296875,0.5208333333333334,96,50,640.0,0.7786882519721985
v27_seed3,53,2338.1959677706946,4314.099609375,0.5393258426966292,89,48,690.3370786516854,0.807370662689209
v27_seed3,54,2692.8459313964845,4296.611328125,0.72,75,54,819.2,0.8168524503707886
v27_seed3,55,2423.945622253418,4346.0908203125,0.51,100,51,614.4,0.7991387844085693
v27_seed3,56,2330.726267863795,4308.279296875,0.5257731958762887,97,51,633.4020618556701,0.7259200811386108
v27_seed3,57,2470.737445831299,4311.39208984375,0.5795454545454546,88,51,698.1818181818181,0.7020720839500427
v27_seed3,58,2309.9340250651044,4304.90966796875,0.5888888888888889,90,53,682.6666666666666,0.7270241975784302
v27_seed3,59,2489.164323743883,4340.37255859375,0.5824175824175825,91,53,675.1648351648352,0.7414305210113525
